horizon_min,model_id,algo,automl_rank,tau,base_side,n,coverage,wins,win_rate,base_wins,selected_baseline_win_rate,directional_edge,n_long,long_win_rate,n_short,short_win_rate,tie_rate,mean_confidence,objective_score,time_alpha
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_1,DeepLearning,8,0.025,1,1359,0.338059701492537,683,0.502575423105224,652,0.479764532744665,0.0228108903605592,990,0.495959595959596,369,0.520325203252033,0.0426784400294334,0.0662223733097965,0.00257542310522441,0
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_1,DeepLearning,8,0.025,1,1359,0.338059701492537,683,0.502575423105224,652,0.479764532744665,0.0228108903605592,990,0.495959595959596,369,0.520325203252033,0.0426784400294334,0.0662223733097965,0.00158333961392892,0.25
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_1,DeepLearning,8,0.025,1,1359,0.338059701492537,683,0.502575423105224,652,0.479764532744665,0.0228108903605592,990,0.495959595959596,369,0.520325203252033,0.0426784400294334,0.0662223733097965,0.00097341843674193,0.5
