signal_et,nq_ret1,es_ret1,max_abs_1m
2020-03-18T20:01:00Z,-0.00783580251249688,-0.00881525280302964,0.00881525280302964
2020-03-12T17:13:00Z,-0.00775184894803251,-0.00878596045187195,0.00878596045187195
2025-04-09T17:32:00Z,0.00876926413408768,0.00661896560382185,0.00876926413408768
2020-03-18T13:34:00Z,0.0087391974993287,0.00785138814723399,0.0087391974993287
2020-03-12T13:55:00Z,0.0087197526046991,0.00379015015857878,0.0087197526046991
2020-03-17T08:23:00Z,0,-0.00870832789178431,0.00870832789178431
2025-09-17T00:01:00Z,6.17144267953903e-05,0.00869194417374829,0.00869194417374829
2025-04-07T14:51:00Z,0.0086746156742622,0.00689386224452548,0.0086746156742622
2025-04-09T17:26:00Z,0.00866450963145071,0.00701889496220503,0.00866450963145071
2024-08-05T12:38:00Z,0.00866153347357695,0.00389351735353856,0.00866153347357695
2024-05-03T12:31:00Z,0.00865551209622499,0.00750966614991239,0.00865551209622499
2020-03-25T13:31:00Z,-0.00850729575895705,-0.00862959947496018,0.00862959947496018
2025-04-07T10:03:00Z,0.0085201150353048,0.0081855845864395,0.0085201150353048
2020-03-18T19:54:00Z,0.00789063415021466,0.00848811462281412,0.00848811462281412
2020-03-13T19:32:00Z,-0.00843942943058184,-0.00748630203878656,0.00843942943058184
2022-09-30T12:31:00Z,-0.00842536134347907,-0.00607406747193484,0.00842536134347907
2025-04-09T17:47:00Z,0.00842290954552965,0.00729452406857025,0.00842290954552965
2022-03-08T14:36:00Z,0.00840380576868216,0.00493593223595117,0.00840380576868216
2020-03-23T12:18:00Z,0.00831670735404503,0.00833605340206127,0.00833605340206127
2020-03-26T13:31:00Z,0.00833420837510086,0.0065960662896586,0.00833420837510086
2022-04-12T12:31:00Z,0.00833205196099689,0.00468781745774299,0.00833205196099689
2020-03-12T17:17:00Z,-0.0083231009301863,-0.00696260428071906,0.0083231009301863
2020-06-23T02:00:00Z,0.00618950757359829,0.00831353914490714,0.00831353914490714
2023-01-06T13:31:00Z,0.00827846096804226,0.00625980134850673,0.00827846096804226
2020-03-27T19:51:00Z,-0.00801317916660391,-0.00827835613656392,0.00827835613656392
2025-04-07T14:23:00Z,-0.00570436133461364,-0.00824053228402832,0.00824053228402832
2020-03-17T19:55:00Z,0.00822578214687604,0.00788860249445625,0.00822578214687604
2022-11-15T13:31:00Z,0.00822294104312015,0.00578341837761878,0.00822294104312015
2020-03-18T20:07:00Z,0.00812324071431496,0.00821936687887213,0.00821936687887213
2025-04-07T14:29:00Z,-0.00821553827947723,-0.00712133962520258,0.00821553827947723
2023-02-03T13:31:00Z,-0.00821477163286475,-0.00571172453158492,0.00821477163286475
2019-05-06T21:00:00Z,-0.00817171487447535,-0.00702057678120391,0.00817171487447535
2025-04-23T13:38:00Z,0.00816932447140463,0.0079145825682438,0.00816932447140463
2019-10-03T14:01:00Z,-0.00815438090440244,-0.00720520500701374,0.00815438090440244
2020-03-17T19:02:00Z,-0.0078197114201193,-0.00815098852429155,0.00815098852429155
2022-10-12T12:31:00Z,-0.0081374874549925,-0.00642866763142283,0.0081374874549925
2025-08-22T14:01:00Z,0.00813238800470731,0.00675888216266219,0.00813238800470731
2020-11-09T11:46:00Z,0.00588117695968453,0.00813183590778792,0.00813183590778792
2020-03-12T17:06:00Z,0.00648748140382791,0.00812474946455183,0.00812474946455183
2022-02-02T21:06:00Z,-0.00811592873058303,-0.00333999817710522,0.00811592873058303
2020-02-28T15:06:00Z,0.00676267514077772,0.00811416570754266,0.00811416570754266
2020-03-23T12:01:00Z,0.00811385819015321,0.00809265965453675,0.00811385819015321
2024-08-08T12:31:00Z,0.00811178158218551,0.00647929851299851,0.00811178158218551
2020-03-12T17:07:00Z,-0.00809981286143059,-0.00556683987035682,0.00809981286143059
2020-03-13T05:11:00Z,0.00808064541199104,0.00734859314904985,0.00808064541199104
2024-09-18T18:01:00Z,0.00806833336756354,0.00721015162274976,0.00806833336756354
2020-03-12T14:01:00Z,-0.00238229275888924,-0.00806573538416812,0.00806573538416812
2025-04-02T20:28:00Z,-0.00804074221456236,-0.00642721001024976,0.00804074221456236
2020-03-18T17:39:00Z,0.00715398505839026,0.00800436939940246,0.00800436939940246
2020-03-13T20:00:00Z,0.00666426988358389,0.00798370375041285,0.00798370375041285
2020-03-23T20:00:00Z,-0.00513534882713003,-0.00797533011338975,0.00797533011338975
2025-04-07T14:24:00Z,-0.00796997766256337,-0.00747005636039947,0.00796997766256337
2020-03-13T19:36:00Z,0.00796603603363737,0.0078278286202467,0.00796603603363737
2020-03-23T13:31:00Z,-0.00616290603030834,-0.00792781073559828,0.00792781073559828
2025-03-12T12:31:00Z,0.00790447628138168,0.00655594817682907,0.00790447628138168
2020-03-23T16:19:00Z,0.0078903011690005,0.0070974217833726,0.0078903011690005
2025-04-09T17:22:00Z,0.00788599779878972,-0.000571428586977605,0.00788599779878972
2023-02-02T21:31:00Z,-0.00784255926103264,-0.00456019030983722,0.00784255926103264
2020-03-12T13:56:00Z,0.00690133864069318,0.00783384441597983,0.00783384441597983
2023-02-14T13:31:00Z,-0.0078203327178116,-0.00500136621440171,0.0078203327178116
2025-04-09T13:39:00Z,0.00739503052295816,0.00778175224337261,0.00778175224337261
2020-03-16T14:06:00Z,0.00776218465221899,0.00729367864328575,0.00776218465221899
2020-03-16T16:00:00Z,0.00761628481250096,0.00772357537856445,0.00772357537856445
2020-11-04T08:29:00Z,0.0048698924428928,0.00770659612648366,0.00770659612648366
2020-03-18T20:08:00Z,-0.00694387258011288,-0.0076971463855167,0.0076971463855167
2020-03-16T13:49:00Z,0.00372990333547569,0.00767479394643159,0.00767479394643159
2020-03-16T13:54:00Z,0.00762525238542569,0.0056797798169866,0.00762525238542569
2025-04-07T14:16:00Z,0.00761398598218193,0.00480400616451534,0.00761398598218193
2025-04-10T17:03:00Z,0.00761081163415913,0.00712219904425027,0.00761081163415913
2020-03-16T19:46:00Z,-0.00758728981215948,-0.00653797404982418,0.00758728981215948
2022-03-11T11:24:00Z,0.00758292276537048,0.00624181696926331,0.00758292276537048
2020-03-19T03:47:00Z,-0.0075655203478613,-0.00690625384485697,0.0075655203478613
2025-01-14T13:31:00Z,0.0075579682413544,0.00623292738470783,0.0075579682413544
2022-05-11T13:42:00Z,0.0075472056353829,0.00502009086399847,0.0075472056353829
