ts,signal_et,futures_session_date,roll_break,roll_segment,state_segment,nq_raw_ret1,es_raw_ret1,max_abs_1m
2025-04-07T14:10:00Z,2025-04-07T14:11:00Z,2025-04-07,FALSE,10,18606,0.0167897376923005,0.0158374912630872,0.0167897376923005
2022-12-13T13:30:00Z,2022-12-13T13:31:00Z,2022-12-13,FALSE,1,17295,0.0166932229416603,0.0092437375778263,0.0166932229416603
2025-04-09T17:28:00Z,2025-04-09T17:29:00Z,2025-04-09,FALSE,10,18608,-0.0163362308884486,-0.0125976330589192,0.0163362308884486
2022-11-02T18:36:00Z,2022-11-02T18:37:00Z,2022-11-02,FALSE,1,17258,-0.015469386827051,-0.0115943327809193,0.015469386827051
2022-12-09T13:30:00Z,2022-12-09T13:31:00Z,2022-12-09,FALSE,1,17290,-0.0153468890661307,-0.0116694798868997,0.0153468890661307
2022-12-13T13:29:00Z,2022-12-13T13:30:00Z,2022-12-13,FALSE,1,17295,0.0153463213931561,0.0104479946426514,0.0153463213931561
2022-06-10T12:30:00Z,2022-06-10T12:31:00Z,2022-06-10,FALSE,0,17143,-0.0149664468137868,-0.010384829017744,0.0149664468137868
2020-03-17T20:00:00Z,2020-03-17T20:01:00Z,2020-03-17,FALSE,0,15934,-0.00676440008854204,-0.0144228520087842,0.0144228520087842
2020-03-22T23:39:00Z,2020-03-22T23:40:00Z,2020-03-23,FALSE,0,16003,0.00603106701334984,0.0143461415252468,0.0143461415252468
2025-04-06T22:03:00Z,2025-04-06T22:04:00Z,2025-04-07,FALSE,10,18606,0.0127004398633084,0.01428082008713,0.01428082008713
2025-04-09T11:00:00Z,2025-04-09T11:01:00Z,2025-04-09,FALSE,10,18608,-0.0141446725649149,-0.0112728283474717,0.0141446725649149
2020-03-26T19:50:00Z,2020-03-26T19:51:00Z,2020-03-26,FALSE,0,16028,0.0123166543419763,0.0138186476822849,0.0138186476822849
2025-04-09T17:20:00Z,2025-04-09T17:21:00Z,2025-04-09,FALSE,10,18608,0.00467540165905776,0.013756957522238,0.013756957522238
2024-06-19T00:00:00Z,2024-06-19T00:01:00Z,2024-06-19,TRUE,5,18233,0.0137057509098319,0.0123876985343784,0.0137057509098319
2025-04-07T14:13:00Z,2025-04-07T14:14:00Z,2025-04-07,FALSE,10,18606,0.0136100069076659,0.0130009535365526,0.0136100069076659
2020-04-12T22:16:00Z,2020-04-12T22:17:00Z,2020-04-13,FALSE,0,16051,-0.00972644560398904,-0.013524833776878,0.013524833776878
2024-12-19T00:00:00Z,2024-12-19T00:01:00Z,2024-12-19,TRUE,8,18506,0.0132961209992297,0.00029451982962446,0.0132961209992297
2024-04-10T12:30:00Z,2024-04-10T12:31:00Z,2024-04-10,FALSE,4,18093,-0.0130415234228409,-0.0103450020383769,0.0130415234228409
2022-08-10T12:30:00Z,2022-08-10T12:31:00Z,2022-08-10,FALSE,0,17191,0.0129770930781254,0.00925988217172497,0.0129770930781254
2022-09-21T18:00:00Z,2022-09-21T18:01:00Z,2022-09-21,FALSE,1,17227,-0.0129476692955486,-0.00985166204902443,0.0129476692955486
2020-03-16T20:00:00Z,2020-03-16T20:01:00Z,2020-03-16,FALSE,0,15872,0.0128415550376615,0.00875918008988155,0.0128415550376615
2023-12-13T00:00:00Z,2023-12-13T00:01:00Z,2023-12-13,FALSE,4,17886,0.012786890582525,0.011062828269092,0.012786890582525
2020-03-16T19:44:00Z,2020-03-16T19:45:00Z,2020-03-16,FALSE,0,15872,0.0123413544613997,0.0126032714924767,0.0126032714924767
2025-04-07T00:04:00Z,2025-04-07T00:05:00Z,2025-04-07,FALSE,10,18606,-0.0125943027478232,-0.00883312271044174,0.0125943027478232
2022-05-11T12:30:00Z,2022-05-11T12:31:00Z,2022-05-11,FALSE,0,17119,-0.0125584642305299,-0.00934528014931619,0.0125584642305299
2023-09-13T00:00:00Z,2023-09-13T00:01:00Z,2023-09-13,FALSE,4,17743,0.012526327569649,0.0108030898070745,0.012526327569649
2020-03-18T13:31:00Z,2020-03-18T13:32:00Z,2020-03-18,FALSE,0,15969,0.0124313194459519,0.00737466469126715,0.0124313194459519
2023-06-14T00:00:00Z,2023-06-14T00:01:00Z,2023-06-14,TRUE,4,17534,0.0122895039039308,0.0101841405914181,0.0122895039039308
2020-03-23T12:04:00Z,2020-03-23T12:05:00Z,2020-03-23,FALSE,0,16003,0.0106383982050558,0.0121736784509084,0.0121736784509084
2022-06-15T18:38:00Z,2022-06-15T18:39:00Z,2022-06-15,FALSE,0,17147,0.0121693936106089,0.00948314411382948,0.0121693936106089
2024-09-18T00:00:00Z,2024-09-18T00:01:00Z,2024-09-18,TRUE,6,18395,0.0121252283235072,0.0108371104659045,0.0121252283235072
2020-03-22T22:02:00Z,2020-03-22T22:03:00Z,2020-03-23,FALSE,0,15986,-0.0120936756740771,-0.00970050402728121,0.0120936756740771
2024-12-18T00:00:00Z,2024-12-18T00:01:00Z,2024-12-18,TRUE,7,18499,0,0.0120760524460634,0.0120760524460634
2020-03-09T13:50:00Z,2020-03-09T13:51:00Z,2020-03-09,FALSE,0,15761,0.00878575833895724,0.0120560415403817,0.0120560415403817
2018-12-19T19:00:00Z,2018-12-19T19:01:00Z,2018-12-19,FALSE,0,14399,-0.0120200634438556,-0.0106911310866563,0.0120200634438556
2025-04-07T17:00:00Z,2025-04-07T17:01:00Z,2025-04-07,FALSE,10,18606,0.0119979258459413,0.0108747999237274,0.0119979258459413
2020-03-18T19:57:00Z,2020-03-18T19:58:00Z,2020-03-18,FALSE,0,15970,-0.0119867467295259,-0.011726931706266,0.0119867467295259
2020-03-12T17:07:00Z,2020-03-12T17:08:00Z,2020-03-12,FALSE,0,15787,-0.0119147582710664,-0.0103667293904334,0.0119147582710664
2020-03-23T12:11:00Z,2020-03-23T12:12:00Z,2020-03-23,FALSE,0,16003,0.0112248976253541,0.0118563416399571,0.0118563416399571
2022-10-07T12:30:00Z,2022-10-07T12:31:00Z,2022-10-07,FALSE,1,17239,-0.0117416473511807,-0.00979452811238214,0.0117416473511807
2025-04-07T14:20:00Z,2025-04-07T14:21:00Z,2025-04-07,FALSE,10,18606,-0.0116625105291716,-0.00976277629949107,0.0116625105291716
2023-01-12T13:29:00Z,2023-01-12T13:30:00Z,2023-01-12,FALSE,2,17325,-0.0115628401736165,-0.00500188613182208,0.0115628401736165
2020-03-17T13:33:00Z,2020-03-17T13:34:00Z,2020-03-17,FALSE,0,15934,-0.00853697577863934,-0.0112349256507828,0.0112349256507828
2025-04-07T14:34:00Z,2025-04-07T14:35:00Z,2025-04-07,FALSE,10,18606,-0.0112260304463474,-0.00938046868543608,0.0112260304463474
2020-03-13T19:33:00Z,2020-03-13T19:34:00Z,2020-03-13,FALSE,0,15815,-0.0111680543681972,-0.0102977421545558,0.0111680543681972
2018-12-05T23:03:00Z,2018-12-05T23:04:00Z,2018-12-06,FALSE,0,14379,0.0111261601757676,0.00778433004647011,0.0111261601757676
2020-03-26T12:30:00Z,2020-03-26T12:31:00Z,2020-03-26,FALSE,0,16028,0.0105292732838326,0.0108365785152005,0.0108365785152005
2020-03-12T17:03:00Z,2020-03-12T17:04:00Z,2020-03-12,FALSE,0,15787,0.010807758187872,0.00886606694356847,0.010807758187872
2025-04-07T14:11:00Z,2025-04-07T14:12:00Z,2025-04-07,FALSE,10,18606,0.00927153326366587,0.010778078077778,0.010778078077778
2025-02-12T13:30:00Z,2025-02-12T13:31:00Z,2025-02-12,FALSE,8,18552,-0.0107675896806931,-0.00927554831160965,0.0107675896806931
2020-03-12T20:02:00Z,2020-03-12T20:03:00Z,2020-03-12,FALSE,0,15787,-0.0101600901637259,-0.0107386301936938,0.0107386301936938
2020-03-23T12:20:00Z,2020-03-23T12:21:00Z,2020-03-23,FALSE,0,16003,0.0102927560441107,0.0107293747193335,0.0107293747193335
2020-04-07T19:50:00Z,2020-04-07T19:51:00Z,2020-04-07,FALSE,0,16045,-0.0105022600988805,-0.0107182162200241,0.0107182162200241
2025-06-18T00:00:00Z,2025-06-18T00:01:00Z,2025-06-18,TRUE,11,18670,0.0106665842895878,0.00929347606909565,0.0106665842895878
2018-02-14T13:30:00Z,2018-02-14T13:31:00Z,2018-02-14,FALSE,0,12890,-0.0102514188296325,-0.0106159106800094,0.0106159106800094
2022-10-13T15:20:00Z,2022-10-13T15:21:00Z,2022-10-13,FALSE,1,17244,0.0106109070302078,0.00895878088894753,0.0106109070302078
2021-05-12T12:30:00Z,2021-05-12T12:31:00Z,2021-05-12,FALSE,0,16696,-0.0105514385946163,-0.00649609181167558,0.0105514385946163
2020-03-25T19:50:00Z,2020-03-25T19:51:00Z,2020-03-25,FALSE,0,16026,-0.00910547298620208,-0.0105396207758849,0.0105396207758849
2023-03-15T00:00:00Z,2023-03-15T00:01:00Z,2023-03-15,TRUE,3,17387,0.0104399129398201,0.00825820980886449,0.0104399129398201
2023-10-06T12:30:00Z,2023-10-06T12:31:00Z,2023-10-06,FALSE,4,17780,-0.0104189596587572,-0.0078317174117888,0.0104189596587572
2018-12-05T23:01:00Z,2018-12-05T23:02:00Z,2018-12-06,FALSE,0,14379,-0.0103898005766646,-0.00636825527342867,0.0103898005766646
2020-03-22T23:40:00Z,2020-03-22T23:41:00Z,2020-03-23,FALSE,0,16003,-0.00670343639357916,-0.0103404137083199,0.0103404137083199
2022-12-14T00:00:00Z,2022-12-14T00:01:00Z,2022-12-14,TRUE,2,17299,0.0103360093306621,0.00847961011980285,0.0103360093306621
2022-08-05T12:30:00Z,2022-08-05T12:31:00Z,2022-08-05,FALSE,0,17187,-0.0103354742151802,-0.00778354911596449,0.0103354742151802
2025-04-02T20:13:00Z,2025-04-02T20:14:00Z,2025-04-02,FALSE,10,18601,0.0103033239920393,0.00781885303345813,0.0103033239920393
2020-03-16T22:01:00Z,2020-03-16T22:02:00Z,2020-03-17,FALSE,0,15874,0.00790656846641472,0.010264922815691,0.010264922815691
2022-04-28T20:01:00Z,2022-04-28T20:02:00Z,2022-04-28,FALSE,0,17110,-0.0102233371187581,-0.0038630425564541,0.0102233371187581
2020-03-13T19:57:00Z,2020-03-13T19:58:00Z,2020-03-13,FALSE,0,15815,0.0100766158748218,0.00927189971772516,0.0100766158748218
2025-03-20T00:00:00Z,2025-03-20T00:01:00Z,2025-03-20,TRUE,10,18592,0.0100634515139534,-0.000304513324810942,0.0100634515139534
2022-10-27T20:01:00Z,2022-10-27T20:02:00Z,2022-10-27,FALSE,1,17254,-0.0100548271975586,-0.00557506445147429,0.0100548271975586
2020-03-16T20:01:00Z,2020-03-16T20:02:00Z,2020-03-16,FALSE,0,15872,0.00993766246031551,0.00940332426105487,0.00993766246031551
2018-02-05T20:12:00Z,2018-02-05T20:13:00Z,2018-02-05,FALSE,0,12873,0.00992185204851662,0.00968735532568977,0.00992185204851662
2020-03-17T13:32:00Z,2020-03-17T13:33:00Z,2020-03-17,FALSE,0,15934,0.00885069033582484,0.00990056568887426,0.00990056568887426
2025-04-16T08:27:00Z,2025-04-16T08:28:00Z,2025-04-16,FALSE,10,18613,0.00988400801988048,0.00911464643409856,0.00988400801988048
2020-03-23T13:51:00Z,2020-03-23T13:52:00Z,2020-03-23,FALSE,0,16003,0.00987253100417538,0.00800716021878081,0.00987253100417538
2022-05-05T19:50:00Z,2022-05-05T19:51:00Z,2022-05-05,FALSE,0,17115,0.00981166498391582,0.0086071570280973,0.00981166498391582
2023-04-12T12:30:00Z,2023-04-12T12:31:00Z,2023-04-12,FALSE,3,17428,0.00975859231794293,0.00596225681441804,0.00975859231794293
2020-03-12T17:01:00Z,2020-03-12T17:02:00Z,2020-03-12,FALSE,0,15787,0.00930331008635185,0.00972798425223819,0.00972798425223819
2025-04-02T20:26:00Z,2025-04-02T20:27:00Z,2025-04-02,FALSE,10,18601,-0.00970716390884326,-0.00886836593603495,0.00970716390884326
2023-11-14T13:30:00Z,2023-11-14T13:31:00Z,2023-11-14,FALSE,4,17816,0.00968518983072662,0.00814954629843825,0.00968518983072662
2025-09-18T00:00:00Z,2025-09-18T00:01:00Z,2025-09-18,TRUE,13,18802,0.00960798919834848,-0.000187052244237054,0.00960798919834848
2020-03-12T16:53:00Z,2020-03-12T16:54:00Z,2020-03-12,FALSE,0,15787,0.00788237599568974,0.00957133953499487,0.00957133953499487
2020-03-22T23:38:00Z,2020-03-22T23:39:00Z,2020-03-23,FALSE,0,16003,0.00949225803995513,0.00275608810197998,0.00949225803995513
2025-04-06T22:05:00Z,2025-04-06T22:06:00Z,2025-04-07,FALSE,10,18606,-0.00717075253389558,-0.00945682126126695,0.00945682126126695
2020-03-17T19:58:00Z,2020-03-17T19:59:00Z,2020-03-17,FALSE,0,15934,-0.00943482412922308,-0.00825341531894241,0.00943482412922308
2020-03-13T19:38:00Z,2020-03-13T19:39:00Z,2020-03-13,FALSE,0,15815,0.00905343695617058,0.00942532362588543,0.00942532362588543
2019-08-15T11:29:00Z,2019-08-15T11:30:00Z,2019-08-15,FALSE,0,15092,0.00938503623770796,0.00781631345180505,0.00938503623770796
2025-04-07T14:16:00Z,2025-04-07T14:17:00Z,2025-04-07,FALSE,10,18606,0.00917317761285351,0.00934942891262792,0.00934942891262792
2020-03-17T13:45:00Z,2020-03-17T13:46:00Z,2020-03-17,FALSE,0,15934,0.00866755819900292,0.00926269827039971,0.00926269827039971
2022-02-03T21:01:00Z,2022-02-03T21:02:00Z,2022-02-03,FALSE,0,17043,0.00924558675627125,0.00435244256092726,0.00924558675627125
2022-11-02T18:00:00Z,2022-11-02T18:01:00Z,2022-11-02,FALSE,1,17258,0.00920156901533798,0.00640343703520701,0.00920156901533798
2022-12-14T19:34:00Z,2022-12-14T19:35:00Z,2022-12-14,FALSE,2,17299,-0.00918245045537511,-0.00753592455600915,0.00918245045537511
2025-03-19T00:00:00Z,2025-03-19T00:01:00Z,2025-03-19,TRUE,9,18584,0.00012816897815601,0.00916401924164998,0.00916401924164998
2025-05-12T07:00:00Z,2025-05-12T07:01:00Z,2025-05-12,FALSE,10,18631,0.00895629534516618,0.00914824711007099,0.00914824711007099
2020-03-12T16:57:00Z,2020-03-12T16:58:00Z,2020-03-12,FALSE,0,15787,0.0087671975718562,0.00913958719820245,0.00913958719820245
2020-03-20T08:03:00Z,2020-03-20T08:04:00Z,2020-03-20,FALSE,0,15974,0.00911865424650363,0.00486767009195924,0.00911865424650363
2020-03-13T05:03:00Z,2020-03-13T05:04:00Z,2020-03-13,FALSE,0,15789,0.00668921643781872,0.00911529149026549,0.00911529149026549
2024-08-05T14:00:00Z,2024-08-05T14:01:00Z,2024-08-05,FALSE,5,18317,0.00873781160411534,0.00910142324040443,0.00910142324040443
2020-03-23T13:32:00Z,2020-03-23T13:33:00Z,2020-03-23,FALSE,0,16003,0.00899480771213866,0.00762813936030171,0.00899480771213866
2020-03-13T05:46:00Z,2020-03-13T05:47:00Z,2020-03-13,FALSE,0,15789,-0.00850319333174296,-0.00899171119196407,0.00899171119196407
2020-03-19T19:50:00Z,2020-03-19T19:51:00Z,2020-03-19,FALSE,0,15972,-0.00898117960716218,-0.00653021237409976,0.00898117960716218
2023-02-14T13:32:00Z,2023-02-14T13:33:00Z,2023-02-14,FALSE,2,17356,0.00897472468198164,0.00660266504335198,0.00897472468198164
2022-08-26T14:09:00Z,2022-08-26T14:10:00Z,2022-08-26,FALSE,0,17207,0.00893756366255192,0.00626774175435967,0.00893756366255192
2025-12-17T00:00:00Z,2025-12-17T00:01:00Z,2025-12-17,TRUE,14,18890,0.00893226395550276,0.00770193787487336,0.00893226395550276
2020-03-16T13:54:00Z,2020-03-16T13:55:00Z,2020-03-16,FALSE,0,15872,0.00739540986768961,0.00891901960416611,0.00891901960416611
2020-03-16T14:39:00Z,2020-03-16T14:40:00Z,2020-03-16,FALSE,0,15872,0.0082377238291812,0.00890673889050509,0.00890673889050509
2025-01-15T13:30:00Z,2025-01-15T13:31:00Z,2025-01-15,FALSE,8,18530,0.00889147658167335,0.00700483917504809,0.00889147658167335
2025-04-09T17:36:00Z,2025-04-09T17:37:00Z,2025-04-09,FALSE,10,18608,-0.00888871050030303,-0.00817278753893353,0.00888871050030303
2020-03-15T22:03:00Z,2020-03-15T22:04:00Z,2020-03-16,FALSE,0,15817,-0.00886355050389311,-0.00583147773666743,0.00886355050389311
2020-03-18T20:00:00Z,2020-03-18T20:01:00Z,2020-03-18,FALSE,0,15970,-0.00783580251249688,-0.00881525280302964,0.00881525280302964
2020-03-12T17:12:00Z,2020-03-12T17:13:00Z,2020-03-12,FALSE,0,15787,-0.00775184894803251,-0.00878596045187195,0.00878596045187195
2025-04-09T17:31:00Z,2025-04-09T17:32:00Z,2025-04-09,FALSE,10,18608,0.00876926413408768,0.00661896560382185,0.00876926413408768
2020-03-18T13:33:00Z,2020-03-18T13:34:00Z,2020-03-18,FALSE,0,15969,0.0087391974993287,0.00785138814723399,0.0087391974993287
2020-03-12T13:54:00Z,2020-03-12T13:55:00Z,2020-03-12,FALSE,0,15787,0.0087197526046991,0.00379015015857878,0.0087197526046991
2020-03-17T08:22:00Z,2020-03-17T08:23:00Z,2020-03-17,FALSE,0,15933,0,-0.00870832789178431,0.00870832789178431
2025-09-17T00:00:00Z,2025-09-17T00:01:00Z,2025-09-17,TRUE,12,18775,6.17144267953903e-05,0.00869194417374829,0.00869194417374829
2025-04-07T14:50:00Z,2025-04-07T14:51:00Z,2025-04-07,FALSE,10,18606,0.0086746156742622,0.00689386224452548,0.0086746156742622
2025-04-09T17:25:00Z,2025-04-09T17:26:00Z,2025-04-09,FALSE,10,18608,0.00866450963145071,0.00701889496220503,0.00866450963145071
2024-08-05T12:37:00Z,2024-08-05T12:38:00Z,2024-08-05,FALSE,5,18317,0.00866153347357695,0.00389351735353856,0.00866153347357695
2024-05-03T12:30:00Z,2024-05-03T12:31:00Z,2024-05-03,FALSE,4,18116,0.00865551209622499,0.00750966614991239,0.00865551209622499
2020-03-25T13:30:00Z,2020-03-25T13:31:00Z,2020-03-25,FALSE,0,16026,-0.00850729575895705,-0.00862959947496018,0.00862959947496018
2025-04-07T10:02:00Z,2025-04-07T10:03:00Z,2025-04-07,FALSE,10,18606,0.0085201150353048,0.0081855845864395,0.0085201150353048
2018-02-14T13:32:00Z,2018-02-14T13:33:00Z,2018-02-14,FALSE,0,12890,-0.00851167302508014,-0.00663383782335138,0.00851167302508014
2020-03-18T19:53:00Z,2020-03-18T19:54:00Z,2020-03-18,FALSE,0,15970,0.00789063415021466,0.00848811462281412,0.00848811462281412
2020-03-13T19:31:00Z,2020-03-13T19:32:00Z,2020-03-13,FALSE,0,15815,-0.00843942943058184,-0.00748630203878656,0.00843942943058184
2022-09-30T12:30:00Z,2022-09-30T12:31:00Z,2022-09-30,FALSE,1,17234,-0.00842536134347907,-0.00607406747193484,0.00842536134347907
2025-04-09T17:46:00Z,2025-04-09T17:47:00Z,2025-04-09,FALSE,10,18608,0.00842290954552965,0.00729452406857025,0.00842290954552965
2022-03-08T14:35:00Z,2022-03-08T14:36:00Z,2022-03-08,FALSE,0,17067,0.00840380576868216,0.00493593223595117,0.00840380576868216
2020-03-23T12:17:00Z,2020-03-23T12:18:00Z,2020-03-23,FALSE,0,16003,0.00831670735404503,0.00833605340206127,0.00833605340206127
2020-03-26T13:30:00Z,2020-03-26T13:31:00Z,2020-03-26,FALSE,0,16028,0.00833420837510086,0.0065960662896586,0.00833420837510086
2022-04-12T12:30:00Z,2022-04-12T12:31:00Z,2022-04-12,FALSE,0,17099,0.00833205196099689,0.00468781745774299,0.00833205196099689
2020-03-12T17:16:00Z,2020-03-12T17:17:00Z,2020-03-12,FALSE,0,15787,-0.0083231009301863,-0.00696260428071906,0.0083231009301863
2020-06-23T01:59:00Z,2020-06-23T02:00:00Z,2020-06-23,FALSE,0,16157,0.00618950757359829,0.00831353914490714,0.00831353914490714
2023-01-06T13:30:00Z,2023-01-06T13:31:00Z,2023-01-06,FALSE,2,17319,0.00827846096804226,0.00625980134850673,0.00827846096804226
2020-03-27T19:50:00Z,2020-03-27T19:51:00Z,2020-03-27,FALSE,0,16030,-0.00801317916660391,-0.00827835613656392,0.00827835613656392
2025-04-07T14:22:00Z,2025-04-07T14:23:00Z,2025-04-07,FALSE,10,18606,-0.00570436133461364,-0.00824053228402832,0.00824053228402832
2020-03-17T19:54:00Z,2020-03-17T19:55:00Z,2020-03-17,FALSE,0,15934,0.00822578214687604,0.00788860249445625,0.00822578214687604
2022-11-15T13:30:00Z,2022-11-15T13:31:00Z,2022-11-15,FALSE,1,17267,0.00822294104312015,0.00578341837761878,0.00822294104312015
2020-03-18T20:06:00Z,2020-03-18T20:07:00Z,2020-03-18,FALSE,0,15970,0.00812324071431496,0.00821936687887213,0.00821936687887213
2025-04-07T14:28:00Z,2025-04-07T14:29:00Z,2025-04-07,FALSE,10,18606,-0.00821553827947723,-0.00712133962520258,0.00821553827947723
2023-02-03T13:30:00Z,2023-02-03T13:31:00Z,2023-02-03,FALSE,2,17348,-0.00821477163286475,-0.00571172453158492,0.00821477163286475
2019-05-06T20:59:00Z,2019-05-06T21:00:00Z,2019-05-06,FALSE,0,14778,-0.00817171487447535,-0.00702057678120391,0.00817171487447535
2025-04-23T13:37:00Z,2025-04-23T13:38:00Z,2025-04-23,FALSE,10,18617,0.00816932447140463,0.0079145825682438,0.00816932447140463
2019-10-03T14:00:00Z,2019-10-03T14:01:00Z,2019-10-03,FALSE,0,15200,-0.00815438090440244,-0.00720520500701374,0.00815438090440244
2020-03-17T19:01:00Z,2020-03-17T19:02:00Z,2020-03-17,FALSE,0,15934,-0.0078197114201193,-0.00815098852429155,0.00815098852429155
2022-10-12T12:30:00Z,2022-10-12T12:31:00Z,2022-10-12,FALSE,1,17242,-0.0081374874549925,-0.00642866763142283,0.0081374874549925
2025-08-22T14:00:00Z,2025-08-22T14:01:00Z,2025-08-22,FALSE,11,18730,0.00813238800470731,0.00675888216266219,0.00813238800470731
2020-11-09T11:45:00Z,2020-11-09T11:46:00Z,2020-11-09,FALSE,0,16371,0.00588117695968453,0.00813183590778792,0.00813183590778792
2020-03-12T17:05:00Z,2020-03-12T17:06:00Z,2020-03-12,FALSE,0,15787,0.00648748140382791,0.00812474946455183,0.00812474946455183
2022-02-02T21:05:00Z,2022-02-02T21:06:00Z,2022-02-02,FALSE,0,17042,-0.00811592873058303,-0.00333999817710522,0.00811592873058303
2020-02-28T15:05:00Z,2020-02-28T15:06:00Z,2020-02-28,FALSE,0,15637,0.00676267514077772,0.00811416570754266,0.00811416570754266
2020-03-23T12:00:00Z,2020-03-23T12:01:00Z,2020-03-23,FALSE,0,16003,0.00811385819015321,0.00809265965453675,0.00811385819015321
2024-08-08T12:30:00Z,2024-08-08T12:31:00Z,2024-08-08,FALSE,5,18320,0.00811178158218551,0.00647929851299851,0.00811178158218551
2020-03-12T17:06:00Z,2020-03-12T17:07:00Z,2020-03-12,FALSE,0,15787,-0.00809981286143059,-0.00556683987035682,0.00809981286143059
2020-03-13T05:10:00Z,2020-03-13T05:11:00Z,2020-03-13,FALSE,0,15789,0.00808064541199104,0.00734859314904985,0.00808064541199104
2024-09-18T18:00:00Z,2024-09-18T18:01:00Z,2024-09-18,FALSE,6,18395,0.00806833336756354,0.00721015162274976,0.00806833336756354
2020-03-12T14:00:00Z,2020-03-12T14:01:00Z,2020-03-12,FALSE,0,15787,-0.00238229275888924,-0.00806573538416812,0.00806573538416812
2025-04-02T20:27:00Z,2025-04-02T20:28:00Z,2025-04-02,FALSE,10,18601,-0.00804074221456236,-0.00642721001024976,0.00804074221456236
2020-03-18T17:38:00Z,2020-03-18T17:39:00Z,2020-03-18,FALSE,0,15970,0.00715398505839026,0.00800436939940246,0.00800436939940246
2020-03-13T19:59:00Z,2020-03-13T20:00:00Z,2020-03-13,FALSE,0,15815,0.00666426988358389,0.00798370375041285,0.00798370375041285
2020-03-23T19:59:00Z,2020-03-23T20:00:00Z,2020-03-23,FALSE,0,16003,-0.00513534882713003,-0.00797533011338975,0.00797533011338975
2025-04-07T14:23:00Z,2025-04-07T14:24:00Z,2025-04-07,FALSE,10,18606,-0.00796997766256337,-0.00747005636039947,0.00796997766256337
2020-03-13T19:35:00Z,2020-03-13T19:36:00Z,2020-03-13,FALSE,0,15815,0.00796603603363737,0.0078278286202467,0.00796603603363737
2020-03-23T13:30:00Z,2020-03-23T13:31:00Z,2020-03-23,FALSE,0,16003,-0.00616290603030834,-0.00792781073559828,0.00792781073559828
2025-03-12T12:30:00Z,2025-03-12T12:31:00Z,2025-03-12,FALSE,8,18576,0.00790447628138168,0.00655594817682907,0.00790447628138168
2020-03-23T16:18:00Z,2020-03-23T16:19:00Z,2020-03-23,FALSE,0,16003,0.0078903011690005,0.0070974217833726,0.0078903011690005
2018-02-06T14:31:00Z,2018-02-06T14:32:00Z,2018-02-06,FALSE,0,12875,0.0078872768414367,0.00510328005635397,0.0078872768414367
2025-04-09T17:21:00Z,2025-04-09T17:22:00Z,2025-04-09,FALSE,10,18608,0.00788599779878972,-0.000571428586977605,0.00788599779878972
2023-02-02T21:30:00Z,2023-02-02T21:31:00Z,2023-02-02,FALSE,2,17347,-0.00784255926103264,-0.00456019030983722,0.00784255926103264
2020-03-12T13:55:00Z,2020-03-12T13:56:00Z,2020-03-12,FALSE,0,15787,0.00690133864069318,0.00783384441597983,0.00783384441597983
2023-02-14T13:30:00Z,2023-02-14T13:31:00Z,2023-02-14,FALSE,2,17356,-0.0078203327178116,-0.00500136621440171,0.0078203327178116
2025-04-09T13:38:00Z,2025-04-09T13:39:00Z,2025-04-09,FALSE,10,18608,0.00739503052295816,0.00778175224337261,0.00778175224337261
