candidate_id,fold,full_year,horizon,feature_set,model_id,xgb_depth,target_coverage,confidence_cutoff,base_side,selected_n,coverage,wins,win_rate,base_wins,baseline_wr,edge,flat_rate,active_weeks,unique_days,top_day_share,top5_day_share,nonoverlap_n,nonoverlap_fraction,long_n,long_wins,long_wr,short_n,short_wins,short_wr,up_only_wr,down_only_wr
5__NQ_ONLY__xgb_d5__0.1000,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.1,0.0696919113397598,1,1945,0.0909558548447437,1066,0.548071979434447,1009,0.518766066838046,0.029305912596401,0.0205655526992288,52,292,0.00925449871465296,0.0431876606683805,1945,1,1415,779,0.550530035335689,530,287,0.541509433962264,0.518766066838046,0.460668380462725
5__NQ_ONLY__xgb_d5__0.0500,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.05,0.0838671997189522,1,953,0.0445660306771418,519,0.544596012591815,478,0.501573976915005,0.0430220356768101,0.0178384050367261,52,268,0.0115424973767051,0.0535152151101784,953,1,685,367,0.535766423357664,268,152,0.567164179104478,0.501573976915005,0.480587618048269
5__NQ_ONLY__xgb_d5__0.0200,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.02,0.100855487585068,1,370,0.0173026561915451,185,0.5,172,0.464864864864865,0.0351351351351351,0.0162162162162162,52,192,0.0189189189189189,0.0891891891891892,370,1,247,118,0.477732793522267,123,67,0.544715447154472,0.464864864864865,0.518918918918919
5__NQ_ONLY__xgb_d5__0.0100,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.01,0.115179350972176,1,151,0.00706135428357651,82,0.543046357615894,72,0.47682119205298,0.0662251655629139,0.0132450331125828,50,114,0.0198675496688742,0.0993377483443709,151,1,98,51,0.520408163265306,53,31,0.584905660377359,0.47682119205298,0.509933774834437
5__NQ_ONLY__xgb_d5__0.0050,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.005,0.125660529732704,1,69,0.00322671156004489,40,0.579710144927536,29,0.420289855072464,0.159420289855072,0,40,63,0.0434782608695652,0.159420289855072,69,1,44,22,0.5,25,18,0.72,0.420289855072464,0.579710144927536
5__NQ_ES__logit__0.5000,2023,TRUE,5,NQ_ES,logit,,0.5,0.0264525679031747,1,10388,0.485783763561541,5487,0.52820562187139,5260,0.506353484790143,0.0218521370812476,0.0184828648440508,52,310,0.00577589526376588,0.0272429726607624,10388,1,6912,3666,0.530381944444445,3476,1821,0.523878020713464,0.506353484790143,0.475163650365807
5__NQ_ES__logit__0.2000,2023,TRUE,5,NQ_ES,logit,,0.2,0.0514258868370519,1,3700,0.173026561915451,2016,0.544864864864865,1915,0.517567567567568,0.0272972972972973,0.0156756756756757,52,302,0.00810810810810811,0.0356756756756757,3700,1,2562,1404,0.548009367681499,1138,612,0.537785588752197,0.517567567567568,0.466756756756757
5__NQ_ES__logit__0.1000,2023,TRUE,5,NQ_ES,logit,,0.1,0.0657707160179398,1,1715,0.0802001496445941,951,0.554518950437318,870,0.507288629737609,0.0472303206997085,0.00932944606413994,52,287,0.00991253644314869,0.0425655976676385,1715,1,1169,640,0.547476475620188,546,311,0.56959706959707,0.507288629737609,0.483381924198251
5__NQ_ES__logit__0.0500,2023,TRUE,5,NQ_ES,logit,,0.05,0.0781928403009509,1,796,0.0372240927796483,441,0.554020100502513,385,0.483668341708543,0.0703517587939699,0.0113065326633166,52,257,0.0125628140703518,0.0590452261306533,796,1,539,286,0.530612244897959,257,155,0.603112840466926,0.483668341708543,0.505025125628141
5__NQ_ES__logit__0.0200,2023,TRUE,5,NQ_ES,logit,,0.02,0.0953777546626245,1,239,0.0111765806210251,129,0.539748953974895,121,0.506276150627615,0.0334728033472803,0.0125523012552301,52,148,0.0251046025104603,0.100418410041841,239,1,163,88,0.539877300613497,76,41,0.539473684210526,0.506276150627615,0.481171548117155
5__NQ_ES__logit__0.0100,2023,TRUE,5,NQ_ES,logit,,0.01,0.106626174981355,1,90,0.00420875420875421,55,0.611111111111111,46,0.511111111111111,0.1,0.0222222222222222,44,73,0.0333333333333333,0.144444444444444,90,1,58,35,0.603448275862069,32,20,0.625,0.511111111111111,0.466666666666667
5__NQ_ES__logit__0.0050,2023,TRUE,5,NQ_ES,logit,,0.005,0.118963930248945,1,31,0.00144968200523756,20,0.645161290322581,15,0.483870967741936,0.161290322580645,0.032258064516129,21,27,0.0967741935483871,0.290322580645161,31,1,22,13,0.590909090909091,9,7,0.777777777777778,0.483870967741936,0.483870967741936
5__NQ_ES__ranger__0.5000,2023,TRUE,5,NQ_ES,ranger,,0.5,0.0211442800820451,1,11407,0.53343621399177,5943,0.520995879722977,5749,0.503988778820023,0.0170071009029543,0.0184097484001052,52,310,0.00508459717717191,0.0249846585429999,11407,1,8189,4267,0.521064843082183,3218,1676,0.520820385332505,0.503988778820023,0.477601472779872
5__NQ_ES__ranger__0.2000,2023,TRUE,5,NQ_ES,ranger,,0.2,0.040923284028601,1,4755,0.222362514029181,2596,0.545951629863302,2482,0.521976866456362,0.0239747634069401,0.0151419558359621,52,309,0.00694006309148265,0.0321766561514196,4755,1,3817,2077,0.544144616190726,938,519,0.553304904051173,0.521976866456362,0.462881177707676
5__NQ_ES__ranger__0.1000,2023,TRUE,5,NQ_ES,ranger,,0.1,0.0513865140897747,1,2471,0.115553684998129,1386,0.560906515580737,1328,0.537434237150951,0.0234722784297855,0.0129502225819506,52,302,0.0101173613921489,0.0404694455685957,2471,1,2065,1157,0.560290556900726,406,229,0.564039408866995,0.537434237150951,0.449615540267098
5__NQ_ES__ranger__0.0500,2023,TRUE,5,NQ_ES,ranger,,0.05,0.0592244236848578,1,1332,0.0622895622895623,747,0.560810810810811,715,0.536786786786787,0.024024024024024,0.0142642642642643,52,284,0.0127627627627628,0.0495495495495496,1332,1,1151,641,0.556907037358818,181,106,0.585635359116022,0.536786786786787,0.448948948948949
5__NQ_ES__ranger__0.0200,2023,TRUE,5,NQ_ES,ranger,,0.02,0.0684396897794979,1,568,0.0265619154508043,313,0.551056338028169,305,0.536971830985916,0.0140845070422535,0.0140845070422535,52,234,0.0176056338028169,0.0686619718309859,568,1,509,280,0.550098231827112,59,33,0.559322033898305,0.536971830985916,0.448943661971831
5__NQ_ES__ranger__0.0100,2023,TRUE,5,NQ_ES,ranger,,0.01,0.0752428721542735,1,272,0.0127197904975683,151,0.555147058823529,150,0.551470588235294,0.00367647058823529,0.0147058823529412,52,161,0.0220588235294118,0.0919117647058824,272,1,250,140,0.56,22,11,0.5,0.551470588235294,0.433823529411765
5__NQ_ES__ranger__0.0050,2023,TRUE,5,NQ_ES,ranger,,0.005,0.0798838203299756,1,147,0.00687429854096521,77,0.523809523809524,77,0.523809523809524,0,0.0204081632653061,49,105,0.0272108843537415,0.122448979591837,147,1,135,71,0.525925925925926,12,6,0.5,0.523809523809524,0.45578231292517
5__NQ_ES__xgb_d2__0.5000,2023,TRUE,5,NQ_ES,xgb_d2,2,0.5,0.0235504806041718,1,11003,0.514543583988028,5721,0.519949104789603,5544,0.503862582931928,0.0160865218576752,0.0188130509860947,52,310,0.00536217395255839,0.0250840679814596,11003,1,7866,4091,0.520086448004068,3137,1630,0.519604717883328,0.503862582931928,0.477324366081978
5__NQ_ES__xgb_d2__0.2000,2023,TRUE,5,NQ_ES,xgb_d2,2,0.2,0.0434536933898926,1,4558,0.213150018705574,2427,0.53247038174638,2334,0.512066695919263,0.0204036858271172,0.0153576129881527,52,309,0.00680122860903905,0.0322509872751207,4558,1,3547,1882,0.530589230335495,1011,545,0.539070227497527,0.512066695919263,0.472575691092585
5__NQ_ES__xgb_d2__0.1000,2023,TRUE,5,NQ_ES,xgb_d2,2,0.1,0.0541355013847351,1,2400,0.112233445566779,1324,0.551666666666667,1254,0.5225,0.0291666666666667,0.0129166666666667,52,298,0.0075,0.0354166666666667,2400,1,1935,1060,0.547803617571059,465,264,0.567741935483871,0.5225,0.464583333333333
5__NQ_ES__xgb_d2__0.0500,2023,TRUE,5,NQ_ES,xgb_d2,2,0.05,0.0633974820375443,1,1193,0.0557893752338197,664,0.556580050293378,616,0.516345347862531,0.0402347024308466,0.0125733445096396,52,284,0.0125733445096396,0.0502933780385583,1193,1,986,539,0.546653144016227,207,125,0.603864734299517,0.516345347862531,0.471081307627829
5__NQ_ES__xgb_d2__0.0200,2023,TRUE,5,NQ_ES,xgb_d2,2,0.02,0.0737349241971969,1,524,0.0245043022820801,291,0.555343511450382,283,0.540076335877863,0.0152671755725191,0.0114503816793893,52,228,0.0152671755725191,0.0629770992366412,524,1,463,257,0.555075593952484,61,34,0.557377049180328,0.540076335877863,0.448473282442748
5__NQ_ES__xgb_d2__0.0100,2023,TRUE,5,NQ_ES,xgb_d2,2,0.01,0.0813982248306275,1,270,0.0126262626262626,151,0.559259259259259,145,0.537037037037037,0.0222222222222222,0.0111111111111111,52,163,0.0185185185185185,0.0777777777777778,270,1,248,137,0.55241935483871,22,14,0.636363636363636,0.537037037037037,0.451851851851852
5__NQ_ES__xgb_d2__0.0050,2023,TRUE,5,NQ_ES,xgb_d2,2,0.005,0.0882816575467587,1,125,0.00584549195660307,62,0.496,59,0.472,0.024,0.008,42,94,0.024,0.12,125,1,120,58,0.483333333333333,5,4,0.8,0.472,0.52
5__NQ_ES__xgb_d3__0.5000,2023,TRUE,5,NQ_ES,xgb_d3,3,0.5,0.0251037329435349,1,10960,0.512532734754957,5689,0.519069343065693,5509,0.50264598540146,0.0164233576642336,0.0186131386861314,52,310,0.00529197080291971,0.025456204379562,10960,1,7736,4015,0.519002068252327,3224,1674,0.519230769230769,0.50264598540146,0.478740875912409
5__NQ_ES__xgb_d3__0.2000,2023,TRUE,5,NQ_ES,xgb_d3,3,0.2,0.0475923418998718,1,4457,0.208426861204639,2393,0.536908234238277,2282,0.512003589858649,0.0249046443796276,0.0188467579089073,52,308,0.00650661880188468,0.03118689701593,4457,1,3353,1796,0.535639725618849,1104,597,0.540760869565217,0.512003589858649,0.469149652232443
5__NQ_ES__xgb_d3__0.1000,2023,TRUE,5,NQ_ES,xgb_d3,3,0.1,0.059220016002655,1,2363,0.110503179947624,1286,0.544223444773593,1210,0.512060939483707,0.0321625052898857,0.0139652983495556,52,300,0.00846381718154888,0.0359712230215827,2363,1,1806,974,0.539313399778516,557,312,0.560143626570916,0.512060939483707,0.473973762166737
5__NQ_ES__xgb_d3__0.0500,2023,TRUE,5,NQ_ES,xgb_d3,3,0.05,0.069326862692833,1,1267,0.0592499064721287,714,0.56353591160221,639,0.504340962904499,0.0591949486977111,0.0165745856353591,52,281,0.0118389897395422,0.0465666929755328,1267,1,984,538,0.546747967479675,283,176,0.621908127208481,0.504340962904499,0.479084451460142
5__NQ_ES__xgb_d3__0.0200,2023,TRUE,5,NQ_ES,xgb_d3,3,0.02,0.0829803645610809,1,464,0.0216984661429106,265,0.571120689655172,231,0.497844827586207,0.0732758620689655,0.0150862068965517,52,213,0.021551724137931,0.0754310344827586,464,1,366,200,0.546448087431694,98,65,0.663265306122449,0.497844827586207,0.487068965517241
5__NQ_ES__xgb_d3__0.0100,2023,TRUE,5,NQ_ES,xgb_d3,3,0.01,0.0924501553177834,1,227,0.0106154133931912,119,0.524229074889868,110,0.484581497797357,0.039647577092511,0.0176211453744493,51,138,0.0308370044052863,0.105726872246696,227,1,183,93,0.508196721311475,44,26,0.590909090909091,0.484581497797357,0.497797356828194
5__NQ_ES__xgb_d3__0.0050,2023,TRUE,5,NQ_ES,xgb_d3,3,0.005,0.100042697042227,1,111,0.00519079685746352,56,0.504504504504505,55,0.495495495495496,0.00900900900900901,0.00900900900900901,44,82,0.036036036036036,0.144144144144144,111,1,94,47,0.5,17,9,0.529411764705882,0.495495495495496,0.495495495495496
5__NQ_ES__xgb_d4__0.5000,2023,TRUE,5,NQ_ES,xgb_d4,4,0.5,0.0273360908031464,1,10688,0.499812944257389,5550,0.519273952095808,5327,0.498409431137725,0.0208645209580838,0.0188997005988024,52,310,0.00570733532934132,0.0265718562874252,10688,1,7441,3845,0.516731622093805,3247,1705,0.525100092392978,0.498409431137725,0.482690868263473
5__NQ_ES__xgb_d4__0.2000,2023,TRUE,5,NQ_ES,xgb_d4,4,0.2,0.0517722368240356,1,4269,0.199635241301908,2277,0.533380182712579,2172,0.508784258608574,0.0245959241040056,0.0156945420473179,52,309,0.0065589130944015,0.0311548371984071,4269,1,3085,1642,0.5322528363047,1184,635,0.536317567567568,0.508784258608574,0.475521199344109
5__NQ_ES__xgb_d4__0.1000,2023,TRUE,5,NQ_ES,xgb_d4,4,0.1,0.0654574632644653,1,2165,0.101243920688365,1174,0.542263279445728,1096,0.506235565819861,0.0360277136258661,0.0143187066974596,52,295,0.00877598152424942,0.0378752886836028,2165,1,1567,841,0.536694320357371,598,333,0.55685618729097,0.506235565819861,0.479445727482679
5__NQ_ES__xgb_d4__0.0500,2023,TRUE,5,NQ_ES,xgb_d4,4,0.05,0.0783948823809624,1,1073,0.0501777029554807,592,0.551724137931035,544,0.506989748369059,0.0447343895619758,0.0130475302889096,52,272,0.0139794967381174,0.0512581547064306,1073,1,803,435,0.541718555417186,270,157,0.581481481481482,0.506989748369059,0.479962721342032
5__NQ_ES__xgb_d4__0.0200,2023,TRUE,5,NQ_ES,xgb_d4,4,0.02,0.0932425379753112,1,447,0.0209034792368126,245,0.548098434004474,230,0.514541387024609,0.0335570469798658,0.0134228187919463,52,207,0.0178970917225951,0.0671140939597315,447,1,341,186,0.545454545454545,106,59,0.556603773584906,0.514541387024609,0.472035794183445
5__NQ_ES__xgb_d4__0.0100,2023,TRUE,5,NQ_ES,xgb_d4,4,0.01,0.104945513606072,1,213,0.00996071829405163,108,0.507042253521127,107,0.502347417840376,0.00469483568075117,0.00469483568075117,50,131,0.0234741784037559,0.0985915492957746,213,1,168,85,0.505952380952381,45,23,0.511111111111111,0.502347417840376,0.492957746478873
5__NQ_ES__xgb_d4__0.0050,2023,TRUE,5,NQ_ES,xgb_d4,4,0.005,0.118027493357658,1,75,0.00350729517396184,38,0.506666666666667,37,0.493333333333333,0.0133333333333333,0,34,56,0.0533333333333333,0.2,75,1,62,31,0.5,13,7,0.538461538461538,0.493333333333333,0.506666666666667
5__NQ_ES__xgb_d5__0.5000,2023,TRUE,5,NQ_ES,xgb_d5,5,0.5,0.0301617980003357,1,10229,0.478348297792742,5320,0.520089940365627,5131,0.501613060905269,0.0184768794603578,0.019356730863232,52,310,0.00576791475217519,0.0275686772900577,10229,1,6948,3617,0.520581462291307,3281,1703,0.519049070405364,0.501613060905269,0.479030208231499
5__NQ_ES__xgb_d5__0.2000,2023,TRUE,5,NQ_ES,xgb_d5,5,0.2,0.0566480159759522,1,3892,0.182005237560793,2062,0.529804727646454,1947,0.500256937307297,0.0295477903391572,0.0167009249743063,52,305,0.00770811921891059,0.0341726618705036,3892,1,2695,1416,0.525417439703154,1197,646,0.53968253968254,0.500256937307297,0.483042137718397
5__NQ_ES__xgb_d5__0.1000,2023,TRUE,5,NQ_ES,xgb_d5,5,0.1,0.0723302662372589,1,1861,0.0870276842499065,994,0.534121440085975,938,0.504030091348737,0.030091348737238,0.0134336378291241,52,292,0.0102095647501343,0.0451370231058571,1861,1,1286,683,0.531104199066874,575,311,0.540869565217391,0.504030091348737,0.482536270822139
5__NQ_ES__xgb_d5__0.0500,2023,TRUE,5,NQ_ES,xgb_d5,5,0.05,0.0864426642656326,1,925,0.0432566404788627,506,0.547027027027027,467,0.504864864864865,0.0421621621621622,0.012972972972973,52,265,0.0151351351351351,0.0648648648648649,925,1,654,353,0.539755351681957,271,153,0.564575645756458,0.504864864864865,0.482162162162162
5__NQ_ES__xgb_d5__0.0200,2023,TRUE,5,NQ_ES,xgb_d5,5,0.02,0.105369317531586,1,307,0.0143565282454171,167,0.543973941368078,158,0.514657980456026,0.0293159609120521,0.0130293159609121,51,167,0.0293159609120521,0.107491856677524,307,1,229,124,0.541484716157205,78,43,0.551282051282051,0.514657980456026,0.472312703583062
5__NQ_ES__xgb_d5__0.0100,2023,TRUE,5,NQ_ES,xgb_d5,5,0.01,0.119024920463562,1,144,0.00673400673400673,70,0.486111111111111,67,0.465277777777778,0.0208333333333333,0.0138888888888889,47,101,0.0347222222222222,0.152777777777778,144,1,104,49,0.471153846153846,40,21,0.525,0.465277777777778,0.520833333333333
5__NQ_ES__xgb_d5__0.0050,2023,TRUE,5,NQ_ES,xgb_d5,5,0.005,0.130252342671156,1,71,0.00332023943135054,35,0.492957746478873,32,0.450704225352113,0.0422535211267606,0,35,56,0.0563380281690141,0.183098591549296,71,1,52,24,0.461538461538462,19,11,0.578947368421053,0.450704225352113,0.549295774647887
7__NQ_ONLY__logit__0.5000,2023,TRUE,7,NQ_ONLY,logit,,0.5,0.0261206136432497,1,10573,0.494596996772232,5610,0.530596803177906,5311,0.502317223115483,0.0282795800624232,0.0174973990352785,52,310,0.00576941265487563,0.0275229357798165,10573,1,7262,3835,0.528091434866428,3311,1775,0.536091815161583,0.502317223115483,0.480185377849239
7__NQ_ONLY__logit__0.2000,2023,TRUE,7,NQ_ONLY,logit,,0.2,0.0501813229532996,1,3989,0.186602423165084,2164,0.542491852594635,2006,0.502882928052143,0.0396089245424919,0.020305841062923,52,304,0.00927550764602657,0.0406116821258461,3989,1,2824,1516,0.536827195467422,1165,648,0.556223175965665,0.502882928052143,0.476811230884934
7__NQ_ONLY__logit__0.1000,2023,TRUE,7,NQ_ONLY,logit,,0.1,0.0644148738214109,1,1856,0.0868222856340927,1005,0.541487068965517,909,0.489762931034483,0.0517241379310345,0.0210129310344828,52,288,0.0161637931034483,0.0549568965517241,1856,1,1313,693,0.527798933739528,543,312,0.574585635359116,0.489762931034483,0.489224137931035
7__NQ_ONLY__logit__0.0500,2023,TRUE,7,NQ_ONLY,logit,,0.05,0.0767907884549648,1,838,0.0392010104317725,450,0.536992840095465,397,0.473747016706444,0.0632458233890215,0.0238663484486874,52,257,0.0286396181384248,0.0847255369928401,838,1,589,303,0.514431239388795,249,147,0.590361445783133,0.473747016706444,0.502386634844869
7__NQ_ONLY__logit__0.0200,2023,TRUE,7,NQ_ONLY,logit,,0.02,0.0921053792438265,1,291,0.0136127613790523,165,0.567010309278351,142,0.487972508591065,0.0790378006872852,0.0206185567010309,51,162,0.0412371134020619,0.120274914089347,291,1,201,110,0.54726368159204,90,55,0.611111111111111,0.487972508591065,0.491408934707904
7__NQ_ONLY__logit__0.0100,2023,TRUE,7,NQ_ONLY,logit,,0.01,0.104776499062646,1,94,0.00439724938017496,53,0.563829787234043,48,0.51063829787234,0.0531914893617021,0.0106382978723404,42,69,0.0957446808510638,0.202127659574468,94,1,63,35,0.555555555555556,31,18,0.580645161290323,0.51063829787234,0.478723404255319
7__NQ_ONLY__logit__0.0050,2023,TRUE,7,NQ_ONLY,logit,,0.005,0.115822726650263,1,28,0.00130981896430743,18,0.642857142857143,13,0.464285714285714,0.178571428571429,0.0357142857142857,19,23,0.142857142857143,0.357142857142857,28,1,17,10,0.588235294117647,11,8,0.727272727272727,0.464285714285714,0.5
7__NQ_ONLY__ranger__0.5000,2023,TRUE,7,NQ_ONLY,ranger,,0.5,0.0205850287873078,1,11679,0.546334845862376,6198,0.530696121243257,5889,0.504238376573337,0.0264577446699204,0.0177241202157719,52,310,0.00530867368781574,0.0250877643633873,11679,1,8496,4484,0.527777777777778,3183,1714,0.538485705309457,0.504238376573337,0.478037503210891
7__NQ_ONLY__ranger__0.2000,2023,TRUE,7,NQ_ONLY,ranger,,0.2,0.0412057393264871,1,4987,0.233288113392899,2717,0.544816522959695,2563,0.513936234208943,0.030880288750752,0.0184479647082414,52,309,0.00701824744335272,0.0318828955283738,4987,1,3979,2147,0.539582809751194,1008,570,0.565476190476191,0.513936234208943,0.467615801082815
7__NQ_ONLY__ranger__0.1000,2023,TRUE,7,NQ_ONLY,ranger,,0.1,0.0523130167584647,1,2593,0.121298591944613,1436,0.553798688777478,1338,0.516004627844196,0.0377940609332819,0.020053991515619,52,304,0.00887003470883147,0.0393366756652526,2593,1,2140,1166,0.544859813084112,453,270,0.596026490066225,0.516004627844196,0.463941380640185
7__NQ_ONLY__ranger__0.0500,2023,TRUE,7,NQ_ONLY,ranger,,0.05,0.059199201572179,1,1451,0.0678766899003602,806,0.555478980013784,756,0.521019986216403,0.0344589937973811,0.025499655410062,52,292,0.0124052377670572,0.0454858718125431,1451,1,1197,658,0.549707602339181,254,148,0.582677165354331,0.521019986216403,0.453480358373536
7__NQ_ONLY__ranger__0.0200,2023,TRUE,7,NQ_ONLY,ranger,,0.02,0.0677952774019047,1,591,0.0276465359966319,329,0.55668358714044,301,0.509306260575296,0.0473773265651438,0.0338409475465313,52,245,0.0135363790186125,0.0592216582064298,591,1,484,263,0.543388429752066,107,66,0.616822429906542,0.509306260575296,0.456852791878173
7__NQ_ONLY__ranger__0.0100,2023,TRUE,7,NQ_ONLY,ranger,,0.01,0.0739075933130436,1,289,0.0135192028816017,147,0.508650519031142,133,0.460207612456747,0.0484429065743945,0.0346020761245675,51,178,0.0173010380622837,0.0726643598615917,289,1,230,112,0.486956521739131,59,35,0.593220338983051,0.460207612456747,0.505190311418685
7__NQ_ONLY__ranger__0.0050,2023,TRUE,7,NQ_ONLY,ranger,,0.005,0.0791111841520822,1,150,0.00701688730878982,77,0.513333333333333,72,0.48,0.0333333333333333,0.0133333333333333,50,117,0.0266666666666667,0.113333333333333,150,1,125,62,0.496,25,15,0.6,0.48,0.506666666666667
7__NQ_ONLY__xgb_d2__0.5000,2023,TRUE,7,NQ_ONLY,xgb_d2,2,0.5,0.0231513977050781,1,11385,0.532581746737147,6001,0.52709705753184,5744,0.504523495827844,0.0225735617039965,0.0183574879227053,52,310,0.00509442248572683,0.0251207729468599,11385,1,8211,4319,0.526001705029838,3174,1682,0.529930686830498,0.504523495827844,0.477119016249451
7__NQ_ONLY__xgb_d2__0.2000,2023,TRUE,7,NQ_ONLY,xgb_d2,2,0.2,0.0432733654975891,1,4770,0.223137016419516,2607,0.546540880503145,2453,0.514255765199161,0.0322851153039832,0.0178197064989518,52,309,0.00712788259958071,0.0335429769392034,4770,1,3664,1989,0.542849344978166,1106,618,0.55877034358047,0.514255765199161,0.467924528301887
7__NQ_ONLY__xgb_d2__0.1000,2023,TRUE,7,NQ_ONLY,xgb_d2,2,0.1,0.0543471425771713,1,2580,0.120690461711185,1424,0.551937984496124,1311,0.508139534883721,0.0437984496124031,0.0189922480620155,52,301,0.00930232558139535,0.0395348837209302,2580,1,2034,1101,0.541297935103245,546,323,0.591575091575092,0.508139534883721,0.472868217054264
7__NQ_ONLY__xgb_d2__0.0500,2023,TRUE,7,NQ_ONLY,xgb_d2,2,0.05,0.0615795791149139,1,1429,0.0668475464284044,802,0.561231630510847,725,0.507347795661302,0.0538838348495451,0.0230930720783765,52,290,0.0111966410076977,0.046186144156753,1429,1,1107,607,0.5483288166215,322,195,0.605590062111801,0.507347795661302,0.469559132260322
7__NQ_ONLY__xgb_d2__0.0200,2023,TRUE,7,NQ_ONLY,xgb_d2,2,0.02,0.0697575879096985,1,531,0.024839781073116,299,0.563088512241055,254,0.47834274952919,0.0847457627118644,0.0169491525423729,52,223,0.0150659133709981,0.0659133709981168,531,1,373,200,0.536193029490617,158,99,0.626582278481013,0.47834274952919,0.504708097928437
7__NQ_ONLY__xgb_d2__0.0100,2023,TRUE,7,NQ_ONLY,xgb_d2,2,0.01,0.0756625851988792,1,266,0.0124432801609206,160,0.601503759398496,127,0.477443609022556,0.12406015037594,0.0150375939849624,52,173,0.018796992481203,0.0827067669172932,266,1,169,96,0.568047337278107,97,64,0.65979381443299,0.477443609022556,0.507518796992481
7__NQ_ONLY__xgb_d2__0.0050,2023,TRUE,7,NQ_ONLY,xgb_d2,2,0.005,0.0820898419618607,1,108,0.00505215886232867,68,0.62962962962963,41,0.37962962962963,0.25,0.00925925925925926,43,86,0.0462962962962963,0.138888888888889,108,1,56,29,0.517857142857143,52,39,0.75,0.37962962962963,0.611111111111111
7__NQ_ONLY__xgb_d3__0.5000,2023,TRUE,7,NQ_ONLY,xgb_d3,3,0.5,0.0242649614810944,1,11116,0.519998128830051,5904,0.531126304426053,5577,0.50170924793091,0.0294170564951421,0.0175422813961857,52,310,0.00539762504498021,0.0263584023029867,11116,1,7950,4189,0.526918238993711,3166,1715,0.541692987997473,0.50170924793091,0.480748470672904
7__NQ_ONLY__xgb_d3__0.2000,2023,TRUE,7,NQ_ONLY,xgb_d3,3,0.2,0.0463557124137878,1,4619,0.216073349862001,2525,0.546655120155878,2357,0.510283611171249,0.0363715089846287,0.01991773111063,52,307,0.00714440355055207,0.0335570469798658,4619,1,3494,1891,0.541213508872353,1125,634,0.563555555555556,0.510283611171249,0.469798657718121
7__NQ_ONLY__xgb_d3__0.1000,2023,TRUE,7,NQ_ONLY,xgb_d3,3,0.1,0.0585190296173096,1,2432,0.113767132899846,1364,0.560855263157895,1230,0.505756578947369,0.0550986842105263,0.0197368421052632,52,298,0.00986842105263158,0.0411184210526316,2432,1,1843,1009,0.547476939772111,589,355,0.602716468590832,0.505756578947369,0.474506578947368
7__NQ_ONLY__xgb_d3__0.0500,2023,TRUE,7,NQ_ONLY,xgb_d3,3,0.05,0.0674749240279198,1,1352,0.0632455442765589,770,0.569526627218935,669,0.494822485207101,0.0747041420118343,0.022189349112426,52,290,0.0118343195266272,0.0428994082840237,1352,1,992,544,0.548387096774194,360,226,0.627777777777778,0.494822485207101,0.482988165680473
7__NQ_ONLY__xgb_d3__0.0200,2023,TRUE,7,NQ_ONLY,xgb_d3,3,0.02,0.0784019327163696,1,597,0.0279272114889835,339,0.5678391959799,294,0.492462311557789,0.0753768844221106,0.0251256281407035,52,240,0.0150753768844221,0.0619765494137354,597,1,428,234,0.546728971962617,169,105,0.621301775147929,0.492462311557789,0.482412060301508
7__NQ_ONLY__xgb_d3__0.0100,2023,TRUE,7,NQ_ONLY,xgb_d3,3,0.01,0.0868790960311885,1,281,0.0131449688917996,151,0.537366548042705,126,0.448398576512456,0.0889679715302491,0.0284697508896797,52,164,0.0249110320284698,0.0818505338078292,281,1,195,97,0.497435897435897,86,54,0.627906976744186,0.448398576512456,0.523131672597865
7__NQ_ONLY__xgb_d3__0.0050,2023,TRUE,7,NQ_ONLY,xgb_d3,3,0.005,0.0956891834735868,1,105,0.00491182111615288,59,0.561904761904762,47,0.447619047619048,0.114285714285714,0.0285714285714286,41,79,0.0285714285714286,0.142857142857143,105,1,64,34,0.53125,41,25,0.609756097560976,0.447619047619048,0.523809523809524
7__NQ_ONLY__xgb_d4__0.5000,2023,TRUE,7,NQ_ONLY,xgb_d4,4,0.5,0.026643842458725,1,10561,0.494035645787529,5637,0.533756273080201,5355,0.507054256225736,0.0267020168544645,0.0172332165514629,52,310,0.00549190417574093,0.0271754568696146,10561,1,7560,4025,0.532407407407407,3001,1612,0.537154281906031,0.507054256225736,0.475712527222801
7__NQ_ONLY__xgb_d4__0.2000,2023,TRUE,7,NQ_ONLY,xgb_d4,4,0.2,0.0503052413463593,1,4237,0.19820367684895,2334,0.550861458579183,2160,0.509794666037291,0.0410667925418928,0.0191172999763984,52,306,0.00731649752183148,0.0339863110691527,4237,1,3146,1712,0.544183089637635,1091,622,0.570119156736939,0.509794666037291,0.471088033986311
7__NQ_ONLY__xgb_d4__0.1000,2023,TRUE,7,NQ_ONLY,xgb_d4,4,0.1,0.0636197507381439,1,2205,0.10314824343921,1241,0.56281179138322,1092,0.495238095238095,0.0675736961451247,0.0199546485260771,52,299,0.0090702947845805,0.0412698412698413,2205,1,1639,889,0.542403904820012,566,352,0.621908127208481,0.495238095238095,0.484807256235828
