candidate_id,fold,full_year,horizon,feature_set,model_id,xgb_depth,target_coverage,confidence_cutoff,base_side,selected_n,coverage,wins,win_rate,base_wins,baseline_wr,edge,flat_rate,active_weeks,unique_days,top_day_share,top5_day_share,nonoverlap_n,nonoverlap_fraction,long_n,long_wins,long_wr,short_n,short_wins,short_wr,up_only_wr,down_only_wr
7__NQ_ES__xgb_d2__0.0100,2023,TRUE,7,NQ_ES,xgb_d2,2,0.01,0.077525627017021,1,211,0.00987042148103101,134,0.635071090047393,103,0.488151658767773,0.146919431279621,0.018957345971564,49,131,0.018957345971564,0.0853080568720379,211,1,128,78,0.609375,83,56,0.674698795180723,0.488151658767773,0.492890995260663
7__NQ_ES__xgb_d2__0.0100,2024,TRUE,7,NQ_ES,xgb_d2,2,0.01,0.0806277585029602,1,236,0.0110018180970584,141,0.597457627118644,143,0.605932203389831,-0.00847457627118644,0.00847457627118644,53,161,0.0211864406779661,0.0889830508474576,236,1,165,107,0.648484848484848,71,34,0.47887323943662,0.605932203389831,0.385593220338983
7__NQ_ES__xgb_d2__0.0100,2025,TRUE,7,NQ_ES,xgb_d2,2,0.01,0.0771219730377197,1,212,0.00971096147679905,114,0.537735849056604,104,0.490566037735849,0.0471698113207547,0.0283018867924528,51,137,0.0235849056603774,0.0990566037735849,212,1,146,76,0.520547945205479,66,38,0.575757575757576,0.490566037735849,0.481132075471698
7__NQ_ES__xgb_d2__0.0100,2026_YTD,FALSE,7,NQ_ES,xgb_d2,2,0.01,0.0750900268554688,1,42,0.00957155879671832,21,0.5,19,0.452380952380952,0.0476190476190476,0.0476190476190476,10,30,0.0952380952380952,0.333333333333333,42,1,40,19,0.475,2,2,1,0.452380952380952,0.5
