candidate_id,fold,full_year,horizon,feature_set,model_id,xgb_depth,target_coverage,confidence_cutoff,base_side,selected_n,coverage,wins,win_rate,base_wins,baseline_wr,edge,flat_rate,active_weeks,unique_days,top_day_share,top5_day_share,nonoverlap_n,nonoverlap_fraction,long_n,long_wins,long_wr,short_n,short_wins,short_wr,up_only_wr,down_only_wr
3__NQ_ES__xgb_d2__0.0050,2023,TRUE,3,NQ_ES,xgb_d2,2,0.005,0.101680186390877,1,128,0.0059799112356926,69,0.5390625,68,0.53125,0.0078125,0.015625,42,97,0.0234375,0.1171875,128,1,116,63,0.543103448275862,12,6,0.5,0.53125,0.453125
3__NQ_ES__xgb_d3__0.5000,2023,TRUE,3,NQ_ES,xgb_d3,3,0.5,0.0286188721656799,1,11001,0.513945339873861,5729,0.520770839014635,5417,0.492409780929006,0.0283610580856286,0.0255431324425052,52,310,0.00518134715025907,0.0244523225161349,11001,1,7697,3961,0.514616084188645,3304,1768,0.535108958837772,0.492409780929006,0.482047086628488
3__NQ_ES__xgb_d3__0.2000,2023,TRUE,3,NQ_ES,xgb_d3,3,0.2,0.0531543731689453,1,4361,0.203737444522308,2304,0.528319192845678,2133,0.489108002751662,0.0392111900940151,0.0252235725750975,52,310,0.00687915615684476,0.0321027287319422,4361,1,3196,1651,0.516583229036295,1165,653,0.560515021459228,0.489108002751662,0.48566842467324
3__NQ_ES__xgb_d3__0.1000,2023,TRUE,3,NQ_ES,xgb_d3,3,0.1,0.0675265192985535,1,2091,0.097687456201822,1112,0.531802965088474,998,0.477283596365376,0.054519368723099,0.0267814442850311,52,295,0.0100430416068867,0.0411286465805835,2091,1,1491,765,0.51307847082495,600,347,0.578333333333333,0.477283596365376,0.495934959349594
3__NQ_ES__xgb_d3__0.0500,2023,TRUE,3,NQ_ES,xgb_d3,3,0.05,0.081132048368454,1,1047,0.0489138051857043,559,0.533906399235912,482,0.4603629417383,0.0735434574976122,0.0238777459407832,52,277,0.0114613180515759,0.0515759312320917,1047,1,725,365,0.503448275862069,322,194,0.60248447204969,0.4603629417383,0.515759312320917
3__NQ_ES__xgb_d3__0.0200,2023,TRUE,3,NQ_ES,xgb_d3,3,0.02,0.0981198716163635,1,415,0.0193879934594721,218,0.525301204819277,182,0.43855421686747,0.0867469879518072,0.0265060240963855,52,210,0.0144578313253012,0.0626506024096386,415,1,305,147,0.481967213114754,110,71,0.645454545454546,0.43855421686747,0.534939759036145
3__NQ_ES__xgb_d3__0.0100,2023,TRUE,3,NQ_ES,xgb_d3,3,0.01,0.107650775313377,1,216,0.0100911002102313,110,0.509259259259259,98,0.453703703703704,0.0555555555555556,0.0416666666666667,51,142,0.0185185185185185,0.0787037037037037,216,1,173,84,0.485549132947977,43,26,0.604651162790698,0.453703703703704,0.50462962962963
3__NQ_ES__xgb_d3__0.0050,2023,TRUE,3,NQ_ES,xgb_d3,3,0.005,0.117495800256729,1,89,0.00415790703106751,45,0.50561797752809,47,0.528089887640449,-0.0224719101123596,0.0224719101123596,42,74,0.0337078651685393,0.123595505617978,89,1,71,38,0.535211267605634,18,7,0.388888888888889,0.528089887640449,0.449438202247191
3__NQ_ES__xgb_d4__0.5000,2023,TRUE,3,NQ_ES,xgb_d4,4,0.5,0.0300617814064026,1,10817,0.505349217472553,5631,0.520569473976149,5324,0.492188222242766,0.0283812517333826,0.0271794397707313,52,310,0.00508458907275585,0.0249607099935287,10817,1,7559,3891,0.514750628389999,3258,1740,0.534069981583794,0.492188222242766,0.480632337986503
3__NQ_ES__xgb_d4__0.2000,2023,TRUE,3,NQ_ES,xgb_d4,4,0.2,0.0569464802742004,1,4150,0.193879934594721,2172,0.523373493975904,2009,0.484096385542169,0.0392771084337349,0.0274698795180723,52,310,0.00746987951807229,0.0349397590361446,4150,1,3014,1537,0.509953550099536,1136,635,0.558978873239437,0.484096385542169,0.488433734939759
3__NQ_ES__xgb_d4__0.1000,2023,TRUE,3,NQ_ES,xgb_d4,4,0.1,0.0741860270500183,1,1964,0.0917542630226582,1045,0.532077393075356,941,0.479124236252546,0.0529531568228106,0.0259674134419552,52,301,0.0106924643584521,0.0427698574338086,1964,1,1398,718,0.513590844062947,566,327,0.57773851590106,0.479124236252546,0.494908350305499
3__NQ_ES__xgb_d4__0.0500,2023,TRUE,3,NQ_ES,xgb_d4,4,0.05,0.089117231965065,1,969,0.0452697967764541,510,0.526315789473684,451,0.465428276573787,0.0608875128998968,0.0288957688338493,52,276,0.0144478844169247,0.0557275541795666,969,1,683,342,0.500732064421669,286,168,0.587412587412587,0.465428276573787,0.505675954592363
3__NQ_ES__xgb_d4__0.0200,2023,TRUE,3,NQ_ES,xgb_d4,4,0.02,0.108591648340225,1,352,0.0164447558981546,198,0.5625,166,0.471590909090909,0.0909090909090909,0.0227272727272727,52,194,0.0170454545454545,0.0738636363636364,352,1,251,133,0.529880478087649,101,65,0.643564356435644,0.471590909090909,0.505681818181818
3__NQ_ES__xgb_d4__0.0100,2023,TRUE,3,NQ_ES,xgb_d4,4,0.01,0.120930874347687,1,168,0.00784863349684653,93,0.553571428571429,81,0.482142857142857,0.0714285714285714,0.00595238095238095,48,128,0.0297619047619048,0.101190476190476,168,1,127,67,0.52755905511811,41,26,0.634146341463415,0.482142857142857,0.511904761904762
3__NQ_ES__xgb_d4__0.0050,2023,TRUE,3,NQ_ES,xgb_d4,4,0.005,0.131137051582336,1,81,0.00378416257883672,44,0.54320987654321,39,0.481481481481482,0.0617283950617284,0.0123456790123457,42,73,0.037037037037037,0.135802469135802,81,1,61,32,0.524590163934426,20,12,0.6,0.481481481481482,0.506172839506173
3__NQ_ES__xgb_d5__0.5000,2023,TRUE,3,NQ_ES,xgb_d5,5,0.5,0.0325807332992554,1,10569,0.493763139453399,5489,0.519349039644243,5173,0.489450279118176,0.0298987605260668,0.0263033399564765,52,310,0.00577159617750024,0.027060270602706,10569,1,7305,3741,0.51211498973306,3264,1748,0.535539215686275,0.489450279118176,0.484246380925348
3__NQ_ES__xgb_d5__0.2000,2023,TRUE,3,NQ_ES,xgb_d5,5,0.2,0.0615952491760254,1,3893,0.181873394066807,2059,0.528898022090932,1889,0.48522989982019,0.0436681222707424,0.0241459029026458,52,310,0.00770613922424865,0.0362188543539687,3893,1,2758,1421,0.515228426395939,1135,638,0.562114537444934,0.48522989982019,0.490624197277164
3__NQ_ES__xgb_d5__0.1000,2023,TRUE,3,NQ_ES,xgb_d5,5,0.1,0.0804337978363037,1,1812,0.0846531184302733,974,0.537527593818985,861,0.475165562913907,0.0623620309050773,0.0237306843267108,52,294,0.00993377483443709,0.0458057395143488,1812,1,1273,654,0.513747054202671,539,320,0.593692022263451,0.475165562913907,0.501103752759382
3__NQ_ES__xgb_d5__0.0500,2023,TRUE,3,NQ_ES,xgb_d5,5,0.05,0.0991754531860352,1,764,0.0356925951880402,421,0.551047120418848,352,0.460732984293194,0.0903141361256544,0.0235602094240838,52,253,0.0130890052356021,0.0589005235602094,764,1,501,258,0.51497005988024,263,163,0.619771863117871,0.460732984293194,0.515706806282723
3__NQ_ES__xgb_d5__0.0200,2023,TRUE,3,NQ_ES,xgb_d5,5,0.02,0.119795982837677,1,286,0.0133613641672506,160,0.55944055944056,136,0.475524475524476,0.0839160839160839,0.0244755244755245,52,175,0.0244755244755245,0.0944055944055944,286,1,177,95,0.536723163841808,109,65,0.596330275229358,0.475524475524476,0.5
3__NQ_ES__xgb_d5__0.0100,2023,TRUE,3,NQ_ES,xgb_d5,5,0.01,0.133294594883919,1,136,0.00635365568792338,81,0.595588235294118,70,0.514705882352941,0.0808823529411765,0.0147058823529412,45,102,0.0294117647058824,0.125,136,1,82,49,0.597560975609756,54,32,0.592592592592593,0.514705882352941,0.470588235294118
3__NQ_ES__xgb_d5__0.0050,2023,TRUE,3,NQ_ES,xgb_d5,5,0.005,0.146976405680179,1,49,0.00228918476991357,28,0.571428571428571,25,0.510204081632653,0.0612244897959184,0.0204081632653061,29,44,0.0816326530612245,0.204081632653061,49,1,27,16,0.592592592592593,22,12,0.545454545454545,0.510204081632653,0.469387755102041
5__NQ_ONLY__logit__0.5000,2023,TRUE,5,NQ_ONLY,logit,,0.5,0.0261855177185907,1,10305,0.481902356902357,5433,0.527219796215429,5206,0.505191654536633,0.0220281416787967,0.0183406113537118,52,310,0.00553129548762737,0.0266860747210092,10305,1,7030,3712,0.528022759601707,3275,1721,0.525496183206107,0.505191654536633,0.476467734109655
5__NQ_ONLY__logit__0.2000,2023,TRUE,5,NQ_ONLY,logit,,0.2,0.0503123415552151,1,3720,0.173961840628507,2011,0.540591397849462,1895,0.509408602150538,0.0311827956989247,0.0163978494623656,52,303,0.00698924731182796,0.0338709677419355,3720,1,2600,1399,0.538076923076923,1120,612,0.546428571428571,0.509408602150538,0.474193548387097
5__NQ_ONLY__logit__0.1000,2023,TRUE,5,NQ_ONLY,logit,,0.1,0.0642592872202094,1,1754,0.0820239431350542,950,0.541619156214367,868,0.494868871151653,0.0467502850627138,0.0142531356898518,52,288,0.0096921322690992,0.0450399087799316,1754,1,1230,650,0.528455284552846,524,300,0.572519083969466,0.494868871151653,0.490877993158495
5__NQ_ONLY__logit__0.0500,2023,TRUE,5,NQ_ONLY,logit,,0.05,0.0764364043344632,1,796,0.0372240927796483,448,0.562814070351759,408,0.512562814070352,0.050251256281407,0.0113065326633166,52,259,0.0138190954773869,0.0603015075376884,796,1,545,304,0.557798165137615,251,144,0.573705179282869,0.512562814070352,0.476130653266332
5__NQ_ONLY__logit__0.0200,2023,TRUE,5,NQ_ONLY,logit,,0.02,0.0915628309407243,1,265,0.0123924429479985,144,0.543396226415094,131,0.49433962264151,0.0490566037735849,0.00754716981132076,52,154,0.0226415094339623,0.105660377358491,265,1,189,100,0.529100529100529,76,44,0.578947368421053,0.49433962264151,0.49811320754717
5__NQ_ONLY__logit__0.0100,2023,TRUE,5,NQ_ONLY,logit,,0.01,0.102221069010016,1,105,0.00491021324354658,61,0.580952380952381,49,0.466666666666667,0.114285714285714,0.0190476190476191,46,88,0.0190476190476191,0.0952380952380952,105,1,70,38,0.542857142857143,35,23,0.657142857142857,0.466666666666667,0.514285714285714
5__NQ_ONLY__logit__0.0050,2023,TRUE,5,NQ_ONLY,logit,,0.005,0.112388072193951,1,42,0.00196408529741863,24,0.571428571428571,22,0.523809523809524,0.0476190476190476,0,33,39,0.0476190476190476,0.19047619047619,42,1,26,15,0.576923076923077,16,9,0.5625,0.523809523809524,0.476190476190476
5__NQ_ONLY__ranger__0.5000,2023,TRUE,5,NQ_ONLY,ranger,,0.5,0.0216811988051647,1,11312,0.528993640104751,5922,0.523514851485149,5727,0.506276520509194,0.0172383309759547,0.0189179632248939,52,310,0.00503889674681754,0.0249292786421499,11312,1,8139,4268,0.524388745546136,3173,1654,0.521273242987709,0.506276520509194,0.474805516265912
5__NQ_ONLY__ranger__0.2000,2023,TRUE,5,NQ_ONLY,ranger,,0.2,0.0420173627721293,1,4750,0.222128694350917,2578,0.542736842105263,2485,0.523157894736842,0.0195789473684211,0.0170526315789474,52,308,0.00652631578947368,0.0313684210526316,4750,1,3754,2043,0.544219499200852,996,535,0.53714859437751,0.523157894736842,0.459789473684211
5__NQ_ONLY__ranger__0.1000,2023,TRUE,5,NQ_ONLY,ranger,,0.1,0.0523099015744164,1,2495,0.116676019453797,1389,0.556713426853707,1321,0.529458917835671,0.0272545090180361,0.0172344689378758,52,302,0.00961923847695391,0.0396793587174349,2495,1,2011,1117,0.555445052212829,484,272,0.56198347107438,0.529458917835671,0.453306613226453
5__NQ_ONLY__ranger__0.0500,2023,TRUE,5,NQ_ONLY,ranger,,0.05,0.0605358146902864,1,1261,0.0589693228582118,717,0.568596352101507,674,0.534496431403648,0.0340999206978588,0.014274385408406,52,284,0.014274385408406,0.0475812846946868,1261,1,1032,583,0.564922480620155,229,134,0.585152838427948,0.534496431403648,0.451229183187946
5__NQ_ONLY__ranger__0.0200,2023,TRUE,5,NQ_ONLY,ranger,,0.02,0.0688979136916718,1,520,0.0243172465394688,288,0.553846153846154,271,0.521153846153846,0.0326923076923077,0.0211538461538462,52,236,0.0153846153846154,0.0596153846153846,520,1,433,237,0.547344110854504,87,51,0.586206896551724,0.521153846153846,0.457692307692308
5__NQ_ONLY__ranger__0.0100,2023,TRUE,5,NQ_ONLY,ranger,,0.01,0.0746998077708806,1,253,0.0118312757201646,132,0.521739130434783,121,0.478260869565217,0.0434782608695652,0.0197628458498024,52,160,0.0316205533596838,0.106719367588933,253,1,209,105,0.502392344497608,44,27,0.613636363636364,0.478260869565217,0.50197628458498
5__NQ_ONLY__ranger__0.0050,2023,TRUE,5,NQ_ONLY,ranger,,0.005,0.0801020541502554,1,115,0.00537785260007482,57,0.495652173913044,50,0.434782608695652,0.0608695652173913,0.0173913043478261,42,92,0.0347826086956522,0.11304347826087,115,1,93,43,0.462365591397849,22,14,0.636363636363636,0.434782608695652,0.547826086956522
5__NQ_ONLY__xgb_d2__0.5000,2023,TRUE,5,NQ_ONLY,xgb_d2,2,0.5,0.023333728313446,1,10997,0.514263000374112,5713,0.519505319632627,5546,0.504319359825407,0.0151859598072202,0.0190051832317905,52,310,0.00527416568154951,0.0252796217150132,10997,1,7930,4124,0.520050441361917,3067,1589,0.518095859145745,0.504319359825407,0.476675456942803
5__NQ_ONLY__xgb_d2__0.2000,2023,TRUE,5,NQ_ONLY,xgb_d2,2,0.2,0.0440528392791748,1,4552,0.212869435091657,2451,0.538444639718805,2352,0.516695957820738,0.0217486818980668,0.0171353251318102,52,309,0.0070298769771529,0.0329525483304042,4552,1,3545,1906,0.537658674188999,1007,545,0.541211519364449,0.516695957820738,0.466168717047452
5__NQ_ONLY__xgb_d2__0.1000,2023,TRUE,5,NQ_ONLY,xgb_d2,2,0.1,0.0546430051326752,1,2330,0.108959970071081,1283,0.550643776824034,1205,0.517167381974249,0.0334763948497854,0.0150214592274678,52,300,0.00901287553648069,0.0407725321888412,2330,1,1813,989,0.545504688361831,517,294,0.568665377176016,0.517167381974249,0.467811158798283
5__NQ_ONLY__xgb_d2__0.0500,2023,TRUE,5,NQ_ONLY,xgb_d2,2,0.05,0.0625575929880142,1,1250,0.0584549195660307,700,0.56,634,0.5072,0.0528,0.0136,52,283,0.0144,0.048,1250,1,970,530,0.54639175257732,280,170,0.607142857142857,0.5072,0.4792
5__NQ_ONLY__xgb_d2__0.0200,2023,TRUE,5,NQ_ONLY,xgb_d2,2,0.02,0.0728487133979797,1,530,0.024784885895997,301,0.567924528301887,272,0.513207547169811,0.0547169811320755,0.0169811320754717,52,231,0.0188679245283019,0.0641509433962264,530,1,424,235,0.554245283018868,106,66,0.622641509433962,0.513207547169811,0.469811320754717
5__NQ_ONLY__xgb_d2__0.0100,2023,TRUE,5,NQ_ONLY,xgb_d2,2,0.01,0.0798804044723512,1,238,0.0111298166853722,132,0.554621848739496,120,0.504201680672269,0.0504201680672269,0.0126050420168067,52,159,0.0210084033613445,0.0840336134453782,238,1,194,104,0.536082474226804,44,28,0.636363636363636,0.504201680672269,0.483193277310924
5__NQ_ONLY__xgb_d2__0.0050,2023,TRUE,5,NQ_ONLY,xgb_d2,2,0.005,0.0849844336509706,1,125,0.00584549195660307,68,0.544,60,0.48,0.064,0.008,47,96,0.032,0.112,125,1,103,53,0.514563106796117,22,15,0.681818181818182,0.48,0.512
5__NQ_ONLY__xgb_d3__0.5000,2023,TRUE,5,NQ_ONLY,xgb_d3,3,0.5,0.0243335068225861,1,10956,0.512345679012346,5735,0.523457466228551,5522,0.504016064257028,0.0194414019715225,0.019258853596203,52,310,0.00565899963490325,0.026013143483023,10956,1,7842,4100,0.522825809742413,3114,1635,0.52504816955684,0.504016064257028,0.476725082146769
5__NQ_ONLY__xgb_d3__0.2000,2023,TRUE,5,NQ_ONLY,xgb_d3,3,0.2,0.0469844937324524,1,4477,0.209362139917695,2451,0.547464820192093,2327,0.519767701585883,0.0276971186062095,0.0180924726379272,52,308,0.00714764351127988,0.0328344873799419,4477,1,3357,1840,0.548108430145964,1120,611,0.545535714285714,0.519767701585883,0.462139825776189
5__NQ_ONLY__xgb_d3__0.1000,2023,TRUE,5,NQ_ONLY,xgb_d3,3,0.1,0.0585695505142212,1,2440,0.114104002992892,1339,0.548770491803279,1254,0.513934426229508,0.0348360655737705,0.0139344262295082,52,303,0.0102459016393443,0.0389344262295082,2440,1,1790,976,0.545251396648045,650,363,0.558461538461538,0.513934426229508,0.472131147540984
5__NQ_ONLY__xgb_d3__0.0500,2023,TRUE,5,NQ_ONLY,xgb_d3,3,0.05,0.069023922085762,1,1253,0.0585952113729891,698,0.55706304868316,620,0.494812450119713,0.0622505985634477,0.014365522745411,52,288,0.014365522745411,0.0494812450119713,1253,1,909,490,0.539053905390539,344,208,0.604651162790698,0.494812450119713,0.490822027134876
5__NQ_ONLY__xgb_d3__0.0200,2023,TRUE,5,NQ_ONLY,xgb_d3,3,0.02,0.0812153518199921,1,506,0.0236625514403292,288,0.569169960474308,246,0.486166007905138,0.08300395256917,0.0138339920948617,52,226,0.0197628458498024,0.0711462450592885,506,1,357,194,0.543417366946779,149,94,0.630872483221476,0.486166007905138,0.5
5__NQ_ONLY__xgb_d3__0.0100,2023,TRUE,5,NQ_ONLY,xgb_d3,3,0.01,0.0911895439028742,1,214,0.0100074822297045,117,0.546728971962617,98,0.457943925233645,0.088785046728972,0.00934579439252336,51,141,0.0373831775700935,0.102803738317757,214,1,144,73,0.506944444444445,70,44,0.628571428571429,0.457943925233645,0.532710280373832
5__NQ_ONLY__xgb_d3__0.0050,2023,TRUE,5,NQ_ONLY,xgb_d3,3,0.005,0.0992189876735211,1,101,0.00472315750093528,59,0.584158415841584,41,0.405940594059406,0.178217821782178,0.0099009900990099,48,87,0.0297029702970297,0.108910891089109,101,1,64,32,0.5,37,27,0.72972972972973,0.405940594059406,0.584158415841584
5__NQ_ONLY__xgb_d4__0.5000,2023,TRUE,5,NQ_ONLY,xgb_d4,4,0.5,0.0270690470933914,1,10574,0.494481855592967,5566,0.526385473803669,5342,0.505201437488179,0.0211840363154908,0.0189143181388311,52,310,0.00557972385095517,0.026763760166446,10574,1,7493,3942,0.526091018283732,3081,1624,0.52710159039273,0.505201437488179,0.47588424437299
5__NQ_ONLY__xgb_d4__0.2000,2023,TRUE,5,NQ_ONLY,xgb_d4,4,0.2,0.0512882769107819,1,4200,0.196408529741863,2297,0.546904761904762,2161,0.51452380952381,0.0323809523809524,0.0173809523809524,52,306,0.00738095238095238,0.0335714285714286,4200,1,3104,1692,0.545103092783505,1096,605,0.552007299270073,0.51452380952381,0.468095238095238
5__NQ_ONLY__xgb_d4__0.1000,2023,TRUE,5,NQ_ONLY,xgb_d4,4,0.1,0.0642512440681458,1,2141,0.100121586232697,1181,0.551611396543671,1096,0.511910322279309,0.0397010742643624,0.0168145726296123,52,296,0.0107426436244745,0.0411022886501635,2141,1,1548,848,0.547803617571059,593,333,0.561551433389545,0.511910322279309,0.471275105091079
5__NQ_ONLY__xgb_d4__0.0500,2023,TRUE,5,NQ_ONLY,xgb_d4,4,0.05,0.0765290558338165,1,1091,0.0510194537972316,596,0.546287809349221,546,0.500458295142072,0.0458295142071494,0.0192483959670028,52,279,0.0155820348304308,0.0568285976168653,1091,1,787,422,0.536213468869123,304,174,0.572368421052632,0.500458295142072,0.480293308890926
5__NQ_ONLY__xgb_d4__0.0200,2023,TRUE,5,NQ_ONLY,xgb_d4,4,0.02,0.0912757039070129,1,410,0.0191732136176581,229,0.558536585365854,214,0.521951219512195,0.0365853658536585,0.0121951219512195,52,209,0.0170731707317073,0.0658536585365854,410,1,294,165,0.561224489795918,116,64,0.551724137931035,0.521951219512195,0.465853658536585
5__NQ_ONLY__xgb_d4__0.0100,2023,TRUE,5,NQ_ONLY,xgb_d4,4,0.01,0.101380535960198,1,204,0.00953984287317621,103,0.504901960784314,99,0.485294117647059,0.0196078431372549,0.00490196078431373,50,148,0.0196078431372549,0.0931372549019608,204,1,141,70,0.49645390070922,63,33,0.523809523809524,0.485294117647059,0.509803921568627
5__NQ_ONLY__xgb_d4__0.0050,2023,TRUE,5,NQ_ONLY,xgb_d4,4,0.005,0.112335082143545,1,88,0.00411522633744856,43,0.488636363636364,40,0.454545454545455,0.0340909090909091,0,42,73,0.0340909090909091,0.125,88,1,61,28,0.459016393442623,27,15,0.555555555555556,0.454545454545455,0.545454545454545
5__NQ_ONLY__xgb_d5__0.5000,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.5,0.0288970023393631,1,10425,0.487514029180696,5507,0.528249400479616,5270,0.505515587529976,0.0227338129496403,0.0180335731414868,52,310,0.00565947242206235,0.0269544364508393,10425,1,7330,3867,0.527557980900409,3095,1640,0.529886914378029,0.505515587529976,0.476450839328537
5__NQ_ONLY__xgb_d5__0.2000,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.2,0.0547592043876648,1,3955,0.184951365506921,2167,0.547914032869785,2040,0.515802781289507,0.0321112515802781,0.015929203539823,52,308,0.00783817951959545,0.0361567635903919,3955,1,2872,1571,0.547005571030641,1083,596,0.550323176361958,0.515802781289507,0.46826801517067
5__NQ_ONLY__xgb_d5__0.1000,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.1,0.0696919113397598,1,1945,0.0909558548447437,1066,0.548071979434447,1009,0.518766066838046,0.029305912596401,0.0205655526992288,52,292,0.00925449871465296,0.0431876606683805,1945,1,1415,779,0.550530035335689,530,287,0.541509433962264,0.518766066838046,0.460668380462725
5__NQ_ONLY__xgb_d5__0.0500,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.05,0.0838671997189522,1,953,0.0445660306771418,519,0.544596012591815,478,0.501573976915005,0.0430220356768101,0.0178384050367261,52,268,0.0115424973767051,0.0535152151101784,953,1,685,367,0.535766423357664,268,152,0.567164179104478,0.501573976915005,0.480587618048269
5__NQ_ONLY__xgb_d5__0.0200,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.02,0.100855487585068,1,370,0.0173026561915451,185,0.5,172,0.464864864864865,0.0351351351351351,0.0162162162162162,52,192,0.0189189189189189,0.0891891891891892,370,1,247,118,0.477732793522267,123,67,0.544715447154472,0.464864864864865,0.518918918918919
5__NQ_ONLY__xgb_d5__0.0100,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.01,0.115179350972176,1,151,0.00706135428357651,82,0.543046357615894,72,0.47682119205298,0.0662251655629139,0.0132450331125828,50,114,0.0198675496688742,0.0993377483443709,151,1,98,51,0.520408163265306,53,31,0.584905660377359,0.47682119205298,0.509933774834437
5__NQ_ONLY__xgb_d5__0.0050,2023,TRUE,5,NQ_ONLY,xgb_d5,5,0.005,0.125660529732704,1,69,0.00322671156004489,40,0.579710144927536,29,0.420289855072464,0.159420289855072,0,40,63,0.0434782608695652,0.159420289855072,69,1,44,22,0.5,25,18,0.72,0.420289855072464,0.579710144927536
5__NQ_ES__logit__0.5000,2023,TRUE,5,NQ_ES,logit,,0.5,0.0264525679031747,1,10388,0.485783763561541,5487,0.52820562187139,5260,0.506353484790143,0.0218521370812476,0.0184828648440508,52,310,0.00577589526376588,0.0272429726607624,10388,1,6912,3666,0.530381944444445,3476,1821,0.523878020713464,0.506353484790143,0.475163650365807
5__NQ_ES__logit__0.2000,2023,TRUE,5,NQ_ES,logit,,0.2,0.0514258868370519,1,3700,0.173026561915451,2016,0.544864864864865,1915,0.517567567567568,0.0272972972972973,0.0156756756756757,52,302,0.00810810810810811,0.0356756756756757,3700,1,2562,1404,0.548009367681499,1138,612,0.537785588752197,0.517567567567568,0.466756756756757
5__NQ_ES__logit__0.1000,2023,TRUE,5,NQ_ES,logit,,0.1,0.0657707160179398,1,1715,0.0802001496445941,951,0.554518950437318,870,0.507288629737609,0.0472303206997085,0.00932944606413994,52,287,0.00991253644314869,0.0425655976676385,1715,1,1169,640,0.547476475620188,546,311,0.56959706959707,0.507288629737609,0.483381924198251
5__NQ_ES__logit__0.0500,2023,TRUE,5,NQ_ES,logit,,0.05,0.0781928403009509,1,796,0.0372240927796483,441,0.554020100502513,385,0.483668341708543,0.0703517587939699,0.0113065326633166,52,257,0.0125628140703518,0.0590452261306533,796,1,539,286,0.530612244897959,257,155,0.603112840466926,0.483668341708543,0.505025125628141
5__NQ_ES__logit__0.0200,2023,TRUE,5,NQ_ES,logit,,0.02,0.0953777546626245,1,239,0.0111765806210251,129,0.539748953974895,121,0.506276150627615,0.0334728033472803,0.0125523012552301,52,148,0.0251046025104603,0.100418410041841,239,1,163,88,0.539877300613497,76,41,0.539473684210526,0.506276150627615,0.481171548117155
5__NQ_ES__logit__0.0100,2023,TRUE,5,NQ_ES,logit,,0.01,0.106626174981355,1,90,0.00420875420875421,55,0.611111111111111,46,0.511111111111111,0.1,0.0222222222222222,44,73,0.0333333333333333,0.144444444444444,90,1,58,35,0.603448275862069,32,20,0.625,0.511111111111111,0.466666666666667
5__NQ_ES__logit__0.0050,2023,TRUE,5,NQ_ES,logit,,0.005,0.118963930248945,1,31,0.00144968200523756,20,0.645161290322581,15,0.483870967741936,0.161290322580645,0.032258064516129,21,27,0.0967741935483871,0.290322580645161,31,1,22,13,0.590909090909091,9,7,0.777777777777778,0.483870967741936,0.483870967741936
5__NQ_ES__ranger__0.5000,2023,TRUE,5,NQ_ES,ranger,,0.5,0.0211442800820451,1,11407,0.53343621399177,5943,0.520995879722977,5749,0.503988778820023,0.0170071009029543,0.0184097484001052,52,310,0.00508459717717191,0.0249846585429999,11407,1,8189,4267,0.521064843082183,3218,1676,0.520820385332505,0.503988778820023,0.477601472779872
5__NQ_ES__ranger__0.2000,2023,TRUE,5,NQ_ES,ranger,,0.2,0.040923284028601,1,4755,0.222362514029181,2596,0.545951629863302,2482,0.521976866456362,0.0239747634069401,0.0151419558359621,52,309,0.00694006309148265,0.0321766561514196,4755,1,3817,2077,0.544144616190726,938,519,0.553304904051173,0.521976866456362,0.462881177707676
5__NQ_ES__ranger__0.1000,2023,TRUE,5,NQ_ES,ranger,,0.1,0.0513865140897747,1,2471,0.115553684998129,1386,0.560906515580737,1328,0.537434237150951,0.0234722784297855,0.0129502225819506,52,302,0.0101173613921489,0.0404694455685957,2471,1,2065,1157,0.560290556900726,406,229,0.564039408866995,0.537434237150951,0.449615540267098
5__NQ_ES__ranger__0.0500,2023,TRUE,5,NQ_ES,ranger,,0.05,0.0592244236848578,1,1332,0.0622895622895623,747,0.560810810810811,715,0.536786786786787,0.024024024024024,0.0142642642642643,52,284,0.0127627627627628,0.0495495495495496,1332,1,1151,641,0.556907037358818,181,106,0.585635359116022,0.536786786786787,0.448948948948949
5__NQ_ES__ranger__0.0200,2023,TRUE,5,NQ_ES,ranger,,0.02,0.0684396897794979,1,568,0.0265619154508043,313,0.551056338028169,305,0.536971830985916,0.0140845070422535,0.0140845070422535,52,234,0.0176056338028169,0.0686619718309859,568,1,509,280,0.550098231827112,59,33,0.559322033898305,0.536971830985916,0.448943661971831
5__NQ_ES__ranger__0.0100,2023,TRUE,5,NQ_ES,ranger,,0.01,0.0752428721542735,1,272,0.0127197904975683,151,0.555147058823529,150,0.551470588235294,0.00367647058823529,0.0147058823529412,52,161,0.0220588235294118,0.0919117647058824,272,1,250,140,0.56,22,11,0.5,0.551470588235294,0.433823529411765
5__NQ_ES__ranger__0.0050,2023,TRUE,5,NQ_ES,ranger,,0.005,0.0798838203299756,1,147,0.00687429854096521,77,0.523809523809524,77,0.523809523809524,0,0.0204081632653061,49,105,0.0272108843537415,0.122448979591837,147,1,135,71,0.525925925925926,12,6,0.5,0.523809523809524,0.45578231292517
