horizon_min,model,tau,n,wins,base_wins_selected,full_n,full_model_wins,full_base_wins,n_long,long_wins,n_short,short_wins,win_rate,selected_baseline_win_rate,full_model_win_rate,full_baseline_win_rate,selected_directional_edge,selection_gain_vs_full_baseline,coverage,long_win_rate,short_win_rate
20,Calendar-only,0,154999,78935,79841,154999,78935,79841,113561,58669,41438,20266,0.509261350073226,0.51510654907451,0.509261350073226,0.51510654907451,-0.00584519900128389,-0.00584519900128389,1,0.516629828902528,0.489068005212607
20,Calendar-only,0.025,55855,28655,28773,154999,78935,79841,48717,25145,7138,3510,0.513024796347686,0.515137409363531,0.509261350073226,0.51510654907451,-0.00211261301584464,-0.0020817527268242,0.360357163594604,0.516144261756676,0.491734379377977
20,Calendar-only,0.05,6616,3337,3352,154999,78935,79841,6285,3179,331,158,0.504383313180169,0.506650544135429,0.509261350073226,0.51510654907451,-0.00226723095526005,-0.0107232358943409,0.0426841463493313,0.505807478122514,0.477341389728097
20,Market-state,0,154999,79590,79841,154999,79590,79841,138944,71688,16055,7902,0.513487183788283,0.51510654907451,0.513487183788283,0.51510654907451,-0.00161936528622764,-0.00161936528622764,1,0.515948871487794,0.492183120523202
20,Market-state,0.025,25223,13297,13254,154999,79590,79841,22824,12076,2399,1221,0.527177576021885,0.525472782777624,0.513487183788283,0.51510654907451,0.0017047932442612,0.0120710269473746,0.162730082129562,0.529092183666316,0.508962067528137
20,Market-state,0.05,2452,1219,1253,154999,79590,79841,1854,937,598,282,0.497145187601958,0.511011419249592,0.513487183788283,0.51510654907451,-0.0138662316476346,-0.0179613614725526,0.0158194568997219,0.505393743257821,0.471571906354515
20,Market-state,0.075,598,298,308,151266,77734,77983,360,184,238,114,0.498327759197324,0.51505016722408,0.513889439794799,0.515535546652916,-0.0167224080267558,-0.0172077874555916,0.00395330080784843,0.511111111111111,0.478991596638655
20,Market-state,0.1,202,98,113,132760,68252,68448,93,51,109,47,0.485148514851485,0.55940594059406,0.514100632720699,0.515576981018379,-0.0742574257425743,-0.0304284661668939,0.00152154263332329,0.548387096774194,0.431192660550459
20,Full,0,154999,79637,79841,154999,79637,79841,124661,64570,30338,15067,0.513790411551042,0.51510654907451,0.513790411551042,0.51510654907451,-0.00131613752346793,-0.00131613752346793,1,0.517964720321512,0.496637879886611
20,Full,0.025,36909,19215,19215,154999,79637,79841,32381,16951,4528,2264,0.520604730553524,0.520604730553524,0.513790411551042,0.51510654907451,0,0.00549818147901338,0.238124116929787,0.523485994873537,0.5
20,Full,0.05,3769,1906,1957,154999,79637,79841,2464,1279,1305,627,0.505704430883523,0.519235871583975,0.513790411551042,0.51510654907451,-0.0135314407004511,-0.00940211819098669,0.024316285911522,0.519074675324675,0.480459770114943
20,Full,0.075,1029,508,533,151266,77721,77983,412,212,617,296,0.493683187560739,0.517978620019436,0.513803498472889,0.515535546652916,-0.0242954324586978,-0.0218523590921774,0.00680258617270239,0.514563106796117,0.479740680713128
20,Full,0.1,371,184,194,114266,58748,58893,73,40,298,144,0.495956873315364,0.522911051212938,0.514133688061191,0.515402656958325,-0.0269541778975742,-0.0194457836429615,0.00324681007473789,0.547945205479452,0.483221476510067
20,Full,0.15,120,59,65,78875,40520,40571,8,6,112,53,0.491666666666667,0.541666666666667,0.513724247226624,0.514370839936609,-0.05,-0.022704173269942,0.00152139461172742,0.75,0.473214285714286
20,Market-state,0.15,47,23,28,70713,36122,36171,16,10,31,13,0.48936170212766,0.595744680851064,0.510825449351604,0.511518391243477,-0.106382978723404,-0.0221566891158176,0.000664658549347362,0.625,0.419354838709677
20,Calendar-only,0.075,146,68,68,57880,29494,29784,146,68,0,0,0.465753424657534,0.465753424657534,0.509571527297858,0.51458189357291,0,-0.0488284689153753,0.0025224602626123,0.465753424657534,
30,Calendar-only,0,154174,79211,80168,154174,79211,80168,122811,64008,31363,15203,0.513776641975949,0.519983914278672,0.513776641975949,0.519983914278672,-0.00620727230272289,-0.00620727230272289,1,0.521191098517234,0.484743168701974
30,Calendar-only,0.025,66198,34395,34583,154174,79211,80168,61866,32323,4332,2072,0.519577630744131,0.522417595697755,0.513776641975949,0.519983914278672,-0.00283996495362404,-0.000406283534540974,0.429372008250418,0.522467914524941,0.478301015697138
30,Calendar-only,0.05,12872,6674,6682,154174,79211,80168,12626,6555,246,119,0.518489745183344,0.51911124922312,0.513776641975949,0.519983914278672,-0.000621504039776233,-0.00149416909532851,0.0834900826339072,0.519166798669412,0.483739837398374
30,Market-state,0,154174,79933,80168,154174,79933,80168,146055,75991,8119,3942,0.518459662459299,0.519983914278672,0.518459662459299,0.519983914278672,-0.00152425181937299,-0.00152425181937299,1,0.520290301598713,0.485527774356448
30,Market-state,0.025,50892,26755,26828,154174,79933,80168,49631,26161,1261,594,0.525721134952448,0.527155545075847,0.518459662459299,0.519983914278672,-0.00143441012339862,0.00573722067377613,0.330094568474581,0.527110072333824,0.471054718477399
30,Market-state,0.05,2546,1292,1280,154174,79933,80168,2204,1115,342,177,0.507462686567164,0.502749410840534,0.518459662459299,0.519983914278672,0.00471327572663005,-0.012521227711508,0.0165138090728657,0.505898366606171,0.517543859649123
30,Market-state,0.075,481,253,247,150488,78050,78273,349,184,132,69,0.525987525987526,0.513513513513514,0.518646004997076,0.520127850725639,0.0124740124740125,0.00585967526188669,0.00319626814098134,0.527220630372493,0.522727272727273
30,Market-state,0.1,147,75,75,113900,59024,59173,85,44,62,31,0.510204081632653,0.510204081632653,0.518208955223881,0.519517120280948,0,-0.00931303864829514,0.00129060579455663,0.517647058823529,0.5
30,Full,0,154174,79797,80168,154174,79797,80168,137511,71651,16663,8146,0.517577542257449,0.519983914278672,0.517577542257449,0.519983914278672,-0.00240637202122285,-0.00240637202122285,1,0.521056497298398,0.488867550861189
30,Full,0.025,52209,27396,27458,154174,79797,80168,49327,25986,2882,1410,0.52473711429064,0.525924649006876,0.517577542257449,0.519983914278672,-0.00118753471623667,0.00475320001196733,0.338636864841024,0.526810874369007,0.489243580846634
30,Full,0.05,5313,2687,2753,154174,79797,80168,4379,2253,934,434,0.505740636175419,0.518162996423866,0.517577542257449,0.519983914278672,-0.0124223602484472,-0.0142432781032534,0.0344610634737375,0.51450102763188,0.464668094218416
30,Full,0.075,1062,536,545,132199,68359,68713,709,364,353,172,0.504708097928437,0.513182674199623,0.517091657274261,0.519769438498022,-0.00847457627118642,-0.015061340569585,0.00803334367128344,0.513399153737659,0.487252124645892
30,Full,0.1,468,248,247,113900,58832,59173,307,167,161,81,0.52991452991453,0.527777777777778,0.516523266022827,0.519517120280948,0.00213675213675213,0.0103974096335817,0.00410886742756804,0.543973941368078,0.503105590062112
30,Full,0.15,131,76,77,78558,40532,40751,84,53,47,23,0.580152671755725,0.587786259541985,0.515949998727055,0.518737747906006,-0.00763358778625956,0.0614149238497194,0.00166755772804807,0.630952380952381,0.48936170212766
30,Market-state,0.15,31,14,18,70380,36255,36292,17,9,14,5,0.451612903225806,0.580645161290323,0.515132139812447,0.515657857345837,-0.129032258064516,-0.0640449541200305,0.000440466041489059,0.529411764705882,0.357142857142857
30,Calendar-only,0.075,393,211,213,130376,66870,67602,341,186,52,25,0.536895674300254,0.541984732824428,0.512901147450451,0.518515677732098,-0.00508905852417307,0.0183799965681565,0.00301435847088421,0.545454545454545,0.480769230769231
30,Calendar-only,0.1,138,67,67,54764,28360,28598,138,67,0,0,0.485507246376812,0.485507246376812,0.517858447155065,0.522204367832883,0,-0.0366971214560714,0.00251990358629757,0.485507246376812,
120,Calendar-only,0,146510,77457,78327,146510,77457,78327,136512,72893,9998,4564,0.528680636134052,0.534618797351717,0.528680636134052,0.534618797351717,-0.00593816121766433,-0.00593816121766433,1,0.533967709798406,0.456491298259652
120,Calendar-only,0.025,96287,51451,51564,146510,77457,78327,94906,50817,1381,634,0.534350431522428,0.535524006355998,0.528680636134052,0.534618797351717,-0.00117357483357039,-0.000268365829288797,0.657204286396833,0.535445598803026,0.459087617668356
120,Calendar-only,0.05,32215,17277,17295,146510,77457,78327,32081,17219,134,58,0.536302964457551,0.536861710383362,0.528680636134052,0.534618797351717,-0.000558745925810955,0.0016841671058343,0.21988260187018,0.536735139178953,0.432835820895522
120,Calendar-only,0.075,3489,1848,1848,146510,77457,78327,3489,1848,0,0,0.529664660361135,0.529664660361135,0.528680636134052,0.534618797351717,0,-0.00495413699058156,0.0238140741246331,0.529664660361135,
120,Market-state,0,146510,78281,78327,146510,78281,78327,145950,78024,560,257,0.534304825609174,0.534618797351717,0.534304825609174,0.534618797351717,-0.000313971742543107,-0.000313971742543107,1,0.534594039054471,0.458928571428571
120,Market-state,0.025,126261,67341,67345,146510,78281,78327,126221,67323,40,18,0.533347589516953,0.533379269924997,0.534304825609174,0.534618797351717,-3.16804080436883e-05,-0.00127120783476364,0.861791004027029,0.533374002741224,0.45
120,Market-state,0.05,5939,3247,3246,146510,78281,78327,5934,3244,5,3,0.546725037885166,0.546556659370264,0.534304825609174,0.534618797351717,0.000168378514901479,0.0121062405334492,0.040536482151389,0.546680148297944,0.6
120,Full,0,146510,77650,78327,146510,77650,78327,137687,73577,8823,4073,0.529997952358201,0.534618797351717,0.529997952358201,0.534618797351717,-0.00462084499351578,-0.00462084499351578,1,0.534378699514115,0.46163436472855
120,Full,0.025,95819,51304,51339,146510,77650,78327,93800,50312,2019,992,0.535426168087749,0.535791440111043,0.529997952358201,0.534618797351717,-0.00036527202329395,0.000807370736032209,0.654009965190089,0.53637526652452,0.491332342743933
120,Full,0.05,22398,12056,12086,146510,77650,78327,21898,11821,500,235,0.538262344852219,0.539601750156264,0.529997952358201,0.534618797351717,-0.00133940530404508,0.00364354750050233,0.152876936727868,0.539820988218102,0.47
120,Full,0.075,2841,1442,1459,146510,77650,78327,2586,1323,255,119,0.507567757831749,0.513551566349877,0.529997952358201,0.534618797351717,-0.00598380851812741,-0.0270510395199672,0.0193911678383728,0.511600928074246,0.466666666666667
120,Full,0.1,743,387,394,125628,66451,67073,652,345,91,42,0.520861372812921,0.53028263795424,0.528950552424619,0.533901677969879,-0.00942126514131902,-0.0130403051569588,0.00591428662400102,0.529141104294479,0.461538461538462
120,Full,0.15,131,64,68,73629,38682,39064,121,61,10,3,0.488549618320611,0.519083969465649,0.525363647475859,0.53055182061416,-0.0305343511450382,-0.0420022022935495,0.00177919026470548,0.504132231404959,0.3
120,Calendar-only,0.1,9,5,5,14633,7645,7721,9,5,0,0,0.555555555555556,0.555555555555556,0.522449258525251,0.527642998701565,0,0.0279125568539906,0.000615048178774004,0.555555555555556,
120,Market-state,0.075,292,160,161,135760,72277,72317,291,160,1,0,0.547945205479452,0.551369863013699,0.532388037713612,0.53268267530937,-0.00342465753424659,0.0152625301700825,0.0021508544490277,0.549828178694158,0
120,Market-state,0.1,75,44,45,118419,62898,62940,74,44,1,0,0.586666666666667,0.6,0.531147873229803,0.531502546044131,-0.0133333333333333,0.0551641206225353,0.000633344311301396,0.594594594594595,0
120,Market-state,0.15,14,10,10,66966,35507,35535,14,10,0,0,0.714285714285714,0.714285714285714,0.530224292924768,0.530642415554162,0,0.183643298731553,0.00020906131469701,0.714285714285714,
240,Calendar-only,0,142380,75853,76526,142380,75853,76526,135345,72672,7035,3181,0.532750386290209,0.53747717376036,0.532750386290209,0.53747717376036,-0.00472678747015032,-0.00472678747015032,1,0.536938933835753,0.452167732764748
240,Calendar-only,0.025,98533,52703,52837,142380,75853,76526,97637,52322,896,381,0.534876640313398,0.536236590786843,0.532750386290209,0.53747717376036,-0.00135995047344539,-0.00260053344696209,0.69204242168844,0.535882913239858,0.425223214285714
240,Calendar-only,0.05,36017,19343,19343,142380,75853,76526,36017,19343,0,0,0.537051947691368,0.537051947691368,0.532750386290209,0.53747717376036,0,-0.000425226068991647,0.252963899424076,0.537051947691368,
240,Calendar-only,0.075,4954,2664,2664,142380,75853,76526,4954,2664,0,0,0.53774727492935,0.53774727492935,0.532750386290209,0.53747717376036,0,0.0002701011689904,0.0347942126703189,0.53774727492935,
240,Market-state,0,142380,76439,76526,142380,76439,76526,141853,76219,527,220,0.536866132883832,0.53747717376036,0.536866132883832,0.53747717376036,-0.000611040876527635,-0.000611040876527635,1,0.537309750234398,0.417457305502846
240,Market-state,0.025,121412,64968,64972,142380,76439,76526,121382,64955,30,13,0.535103614140283,0.535136559812869,0.536866132883832,0.53747717376036,-3.29456725859378e-05,-0.00237355962007702,0.852732125298497,0.535128767033003,0.433333333333333
240,Market-state,0.05,8229,4515,4518,142380,76439,76526,8222,4513,7,2,0.548669340138534,0.549033904484142,0.536866132883832,0.53747717376036,-0.000364564345607055,0.0111921663781748,0.0577960387694901,0.54889321333009,0.285714285714286
240,Market-state,0.075,977,553,553,142380,76439,76526,977,553,0,0,0.566018423746162,0.566018423746162,0.536866132883832,0.53747717376036,0,0.0285412499858021,0.00686191880882146,0.566018423746162,
240,Market-state,0.1,235,137,137,138944,74592,74679,235,137,0,0,0.582978723404255,0.582978723404255,0.536849378166743,0.537475529709811,0,0.0455031936944441,0.00169132888070014,0.582978723404255,
240,Full,0,142380,75637,76526,142380,75637,76526,131211,70497,11169,5140,0.531233319286417,0.53747717376036,0.531233319286417,0.53747717376036,-0.00624385447394305,-0.00624385447394305,1,0.537279648809932,0.460202345778494
240,Full,0.025,99311,53253,53499,142380,75637,76526,96683,52062,2628,1191,0.536224587407236,0.538701654398808,0.531233319286417,0.53747717376036,-0.00247706699157191,-0.00125258635312375,0.697506672285433,0.538481428999928,0.453196347031964
240,Full,0.05,39204,20948,21098,142380,75637,76526,37822,20332,1382,616,0.534333231302928,0.538159371492705,0.531233319286417,0.53747717376036,-0.00382614018977656,-0.00314394245743133,0.275347661188369,0.537570726032468,0.445730824891462
240,Full,0.075,10730,5692,5856,142380,75637,76526,9790,5304,940,388,0.530475302889096,0.545759552656104,0.531233319286417,0.53747717376036,-0.0152842497670085,-0.00700187087126369,0.0753617081050709,0.541777323799796,0.412765957446809
240,Full,0.1,3705,1889,2083,142380,75637,76526,3147,1707,558,182,0.509851551956815,0.56221322537112,0.531233319286417,0.53747717376036,-0.052361673414305,-0.0276256218035446,0.0260219131900548,0.542421353670162,0.326164874551971
240,Full,0.15,1274,745,752,104832,55641,56367,1261,742,13,3,0.584772370486656,0.590266875981162,0.530763507326007,0.537688873626374,-0.00549450549450548,0.0470834968602826,0.0121527777777778,0.58842188739096,0.230769230769231
240,Market-state,0.15,58,39,39,65162,34718,34759,58,39,0,0,0.672413793103448,0.672413793103448,0.532795187379147,0.533424388447255,0,0.138989404656194,0.000890089315858936,0.672413793103448,
240,Calendar-only,0.1,194,93,93,54999,28957,28976,194,93,0,0,0.479381443298969,0.479381443298969,0.526500481826942,0.526845942653503,0,-0.0474644993545337,0.00352733686067019,0.479381443298969,
360,Calendar-only,0,138542,74512,75085,138542,74512,75085,133387,72221,5155,2291,0.537829683417303,0.541965613315818,0.537829683417303,0.541965613315818,-0.00413592989851452,-0.00413592989851452,1,0.541439570572844,0.444422890397672
360,Calendar-only,0.025,104261,56430,56477,138542,74512,75085,104036,56341,225,89,0.541237854998513,0.541688646761493,0.537829683417303,0.541965613315818,-0.000450791762979352,-0.000727758317304206,0.752558790835992,0.54155292398785,0.395555555555556
360,Calendar-only,0.05,38689,20731,20731,138542,74512,75085,38689,20731,0,0,0.535837059629352,0.535837059629352,0.537829683417303,0.541965613315818,0,-0.00612855368646559,0.279258275468811,0.535837059629352,
360,Market-state,0,138542,75014,75085,138542,75014,75085,137697,74627,845,387,0.541453133345845,0.541965613315818,0.541453133345845,0.541965613315818,-0.000512479969973056,-0.000512479969973056,1,0.541965329673123,0.457988165680473
360,Market-state,0.025,123886,66884,66885,138542,75014,75085,123829,66856,57,28,0.539883441228226,0.53989151316533,0.541453133345845,0.541965613315818,-8.07193710350429e-06,-0.00208217208759165,0.894212585353178,0.539905837889347,0.491228070175439
360,Market-state,0.05,8054,4384,4382,138542,75014,75085,8022,4367,32,17,0.544325800844301,0.544077477030047,0.541453133345845,0.541965613315818,0.00024832381425377,0.00236018752848333,0.0581339954670786,0.544377960608327,0.53125
360,Market-state,0.075,490,281,281,138542,75014,75085,470,271,20,10,0.573469387755102,0.573469387755102,0.541453133345845,0.541965613315818,0,0.0315037744392844,0.00353683359558834,0.576595744680851,0.5
360,Full,0,138542,74343,75085,138542,74343,75085,130134,70510,8408,3833,0.536609836728212,0.541965613315818,0.536609836728212,0.541965613315818,-0.00535577658760522,-0.00535577658760522,1,0.541826117694069,0.455875356803045
360,Full,0.025,103466,55788,55979,138542,74343,75085,101593,54947,1873,841,0.539191618502697,0.541037635551775,0.536609836728212,0.541965613315818,-0.00184601704907883,-0.00277399481312102,0.746820458777844,0.540854192710128,0.449012279765083
360,Full,0.05,46217,24996,25150,138542,74343,75085,45199,24564,1018,432,0.540839950667503,0.544172057900772,0.536609836728212,0.541965613315818,-0.00333210723326904,-0.00112566264831426,0.333595588341442,0.543463350959092,0.424361493123772
360,Full,0.075,11230,5984,6134,138542,74343,75085,10544,5716,686,268,0.532858414959929,0.546215494211932,0.536609836728212,0.541965613315818,-0.0133570792520035,-0.0091071983558888,0.0810584515886879,0.542109256449165,0.39067055393586
360,Full,0.1,2405,1253,1389,138542,74343,75085,1905,1071,500,182,0.520997920997921,0.577546777546778,0.536609836728212,0.541965613315818,-0.0565488565488566,-0.0209676923178966,0.0173593567293673,0.562204724409449,0.364
360,Full,0.15,378,185,196,85290,45748,46140,329,166,49,19,0.489417989417989,0.518518518518519,0.536381756360652,0.540977840309532,-0.0291005291005291,-0.0515598508915428,0.00443193809356314,0.504559270516717,0.387755102040816
360,Market-state,0.1,161,99,99,95481,51249,51251,151,94,10,5,0.614906832298137,0.614906832298137,0.536745530524398,0.536766477100156,0,0.0781403551979807,0.00168619934856149,0.622516556291391,0.5
360,Calendar-only,0.075,4606,2465,2465,118293,63571,63899,4606,2465,0,0,0.535171515414677,0.535171515414677,0.537402889435554,0.540175665508525,0,-0.00500415009384891,0.0389372152198355,0.535171515414677,
360,Market-state,0.15,31,18,18,49674,26502,26502,27,16,4,2,0.580645161290323,0.580645161290323,0.53351854088658,0.53351854088658,0,0.0471266204037422,0.000624068929419817,0.592592592592593,0.5
360,Calendar-only,0.1,195,96,96,50229,26520,26617,195,96,0,0,0.492307692307692,0.492307692307692,0.527981843158335,0.529912998467021,0,-0.0376053061593287,0.00388221943498776,0.492307692307692,
480,Calendar-only,0,135196,73179,73748,135196,73179,73748,130227,70979,4969,2200,0.541280807124471,0.54548951152401,0.541280807124471,0.54548951152401,-0.00420870439953847,-0.00420870439953847,1,0.545040582982024,0.442745019118535
480,Calendar-only,0.025,107675,58810,58827,135196,73179,73748,107572,58767,103,43,0.546180636173671,0.546338518690504,0.541280807124471,0.54548951152401,-0.00015788251683313,0.000691124649661146,0.796436285097192,0.546303870895772,0.41747572815534
480,Calendar-only,0.05,50441,27761,27761,135196,73179,73748,50441,27761,0,0,0.550365773874428,0.550365773874428,0.541280807124471,0.54548951152401,0,0.00487626235041794,0.373095357850824,0.550365773874428,
480,Calendar-only,0.075,10512,5802,5802,135196,73179,73748,10512,5802,0,0,0.551940639269406,0.551940639269406,0.541280807124471,0.54548951152401,0,0.0064511277453968,0.0777537796976242,0.551940639269406,
480,Market-state,0,135196,73691,73748,135196,73691,73748,134847,73545,349,146,0.545067901417202,0.54548951152401,0.545067901417202,0.54548951152401,-0.000421610106807857,-0.000421610106807857,1,0.545395893123318,0.418338108882521
480,Market-state,0.025,126556,68715,68717,135196,73691,73748,126516,68696,40,19,0.542961218749012,0.542977022029773,0.545067901417202,0.54548951152401,-1.58032807611175e-05,-0.00252829277499733,0.936092783810172,0.542982705744728,0.475
480,Market-state,0.05,21569,11862,11856,135196,73691,73748,21555,11852,14,10,0.549955955306227,0.54967777829292,0.545067901417202,0.54548951152401,0.000278177013306125,0.00446644378221694,0.159538743749815,0.549849222918116,0.714285714285714
480,Market-state,0.075,1186,710,708,135196,73691,73748,1180,706,6,4,0.598650927487353,0.596964586846543,0.545067901417202,0.54548951152401,0.00168634064080953,0.0531614159633429,0.00877244888902039,0.598305084745763,0.666666666666667
480,Full,0,135196,72704,73748,135196,72704,73748,124414,67835,10782,4869,0.537767389567739,0.54548951152401,0.537767389567739,0.54548951152401,-0.00772212195627087,-0.00772212195627087,1,0.545236066680599,0.451585976627713
480,Full,0.025,102388,55724,56084,135196,72704,73748,100162,54791,2226,933,0.544243466031176,0.547759503066766,0.537767389567739,0.54548951152401,-0.00351603703559011,-0.00124604549283402,0.757330098523625,0.547023821409317,0.419137466307278
480,Full,0.05,56106,30693,30816,135196,72704,73748,55371,30387,735,306,0.547053791038392,0.549246069939044,0.537767389567739,0.54548951152401,-0.00219227890065232,0.00156427951438198,0.414997485132696,0.54878907731484,0.416326530612245
480,Full,0.075,21798,12089,12101,135196,72704,73748,21644,12018,154,71,0.554592164418754,0.555142673639783,0.537767389567739,0.54548951152401,-0.000550509221029394,0.00910265289474443,0.161232580845587,0.555257808168546,0.461038961038961
480,Full,0.1,5937,3420,3419,135196,72704,73748,5934,3418,3,2,0.576048509348156,0.575880074111504,0.537767389567739,0.54548951152401,0.000168435236651554,0.0305589978241461,0.0439140211248854,0.576002696326255,0.666666666666667
480,Full,0.15,457,260,260,99530,53405,54085,457,260,0,0,0.568927789934354,0.568927789934354,0.536571887873003,0.543403998794333,0,0.0255237911400211,0.00459158042801165,0.568927789934354,
480,Market-state,0.1,233,167,166,109346,59091,59089,230,165,3,2,0.716738197424893,0.71244635193133,0.54040385565087,0.540385565086972,0.00429184549356232,0.176352632337921,0.0021308506941269,0.717391304347826,0.666666666666667
480,Calendar-only,0.1,1021,563,563,115302,62297,62681,1021,563,0,0,0.551420176297747,0.551420176297747,0.540294183969055,0.543624568524397,0,0.00779560777335053,0.00885500685157239,0.551420176297747,
480,Market-state,0.15,36,24,24,31789,17625,17619,36,24,0,0,0.666666666666667,0.666666666666667,0.554437069426531,0.554248324892258,0,0.112418341774408,0.00113246720563717,0.666666666666667,
600,Calendar-only,0,131682,71605,72062,131682,71605,72062,127785,69885,3897,1720,0.543772117677435,0.547242599595997,0.543772117677435,0.547242599595997,-0.00347048191856136,-0.00347048191856136,1,0.546895175490081,0.44136515268155
600,Calendar-only,0.025,105426,57727,57737,131682,71605,72062,105380,57709,46,18,0.547559425568645,0.547654278830649,0.543772117677435,0.547242599595997,-9.48532620036469e-05,0.000316825972648926,0.800610561807992,0.547627633327007,0.391304347826087
600,Calendar-only,0.05,51521,28227,28227,131682,71605,72062,51521,28227,0,0,0.547873682576037,0.547873682576037,0.543772117677435,0.547242599595997,0,0.000631082980040554,0.391253170516851,0.547873682576037,
600,Calendar-only,0.075,14798,8176,8176,131682,71605,72062,14798,8176,0,0,0.552507095553453,0.552507095553453,0.543772117677435,0.547242599595997,0,0.00526449595745671,0.112376786500813,0.552507095553453,
600,Market-state,0,131682,71971,72062,131682,71971,72062,131181,71766,501,205,0.54655154083322,0.547242599595997,0.54655154083322,0.547242599595997,-0.000691058762776975,-0.000691058762776975,1,0.547076177190294,0.409181636726547
600,Market-state,0.025,124355,67740,67738,131682,71971,72062,124347,67735,8,5,0.544730810984681,0.544714727996462,0.54655154083322,0.547242599595997,1.60829882192015e-05,-0.00251178861131551,0.944358378517945,0.544725646778772,0.625
600,Market-state,0.05,27396,14916,14915,131682,71971,72062,27395,14915,1,1,0.544459045116075,0.544422543436998,0.54655154083322,0.547242599595997,3.65016790772055e-05,-0.00278355447992107,0.208046657857566,0.544442416499361,1
600,Market-state,0.075,1529,922,922,131682,71971,72062,1529,922,0,0,0.603008502289078,0.603008502289078,0.54655154083322,0.547242599595997,0,0.0557659026930815,0.0116113060251211,0.603008502289078,
600,Full,0,131682,71133,72062,131682,71133,72062,119505,65509,12177,5624,0.540187724973801,0.547242599595997,0.540187724973801,0.547242599595997,-0.0070548746221959,-0.0070548746221959,1,0.548169532655538,0.461854315512852
600,Full,0.025,100005,54405,54880,131682,71133,72062,96876,53078,3129,1327,0.544022798860057,0.548772561371932,0.540187724973801,0.547242599595997,-0.00474976251187442,-0.00321980073593942,0.759443204082563,0.547896279780338,0.42409715564078
600,Full,0.05,58528,31938,32146,131682,71133,72062,57352,31454,1176,484,0.545687534171679,0.549241388737015,0.540187724973801,0.547242599595997,-0.0035538545653363,-0.00155506542431794,0.44446469525068,0.548437717952295,0.41156462585034
600,Full,0.075,27208,14991,15044,131682,71133,72062,26797,14812,411,179,0.550977653631285,0.552925610114672,0.540187724973801,0.547242599595997,-0.00194795648338719,0.00373505403528851,0.206618976017983,0.552748441989775,0.435523114355231
600,Full,0.1,9303,5136,5136,131682,71133,72062,9255,5112,48,24,0.55207997420187,0.55207997420187,0.540187724973801,0.547242599595997,0,0.00483737460587397,0.0706474689023557,0.552350081037277,0.5
600,Full,0.15,741,378,378,96893,52191,52770,741,378,0,0,0.510121457489879,0.510121457489879,0.53864572260122,0.544621386477867,0,-0.0344999289879887,0.00764761128254879,0.510121457489879,
600,Market-state,0.1,268,183,183,122147,66579,66579,268,183,0,0,0.682835820895522,0.682835820895522,0.545072740222846,0.545072740222846,0,0.137763080672676,0.00219407762777637,0.682835820895522,
600,Calendar-only,0.1,952,519,519,80544,43682,43905,952,519,0,0,0.545168067226891,0.545168067226891,0.542337107667859,0.545105780691299,0,6.22865355915936e-05,0.0118196265395312,0.545168067226891,
600,Market-state,0.15,43,29,29,30982,17211,17206,43,29,0,0,0.674418604651163,0.674418604651163,0.555516106126138,0.555354722096701,0,0.119063882554461,0.00138790265315344,0.674418604651163,
720,Calendar-only,0,128821,70211,70606,128821,70211,70606,125494,68745,3327,1466,0.545027596432259,0.548093866683227,0.545027596432259,0.548093866683227,-0.0030662702509684,-0.0030662702509684,1,0.547795113710616,0.440637210700331
720,Calendar-only,0.025,104619,57452,57508,128821,70211,70606,104331,57336,288,116,0.549154551276537,0.549689826895688,0.545027596432259,0.548093866683227,-0.000535275619151343,0.00106068459330966,0.812126904774843,0.549558616326883,0.402777777777778
720,Calendar-only,0.05,54652,30156,30156,128821,70211,70606,54652,30156,0,0,0.551782185464393,0.551782185464393,0.545027596432259,0.548093866683227,0,0.00368831878116571,0.424247599382088,0.551782185464393,
720,Calendar-only,0.075,17541,9800,9800,128821,70211,70606,17541,9800,0,0,0.558691066643863,0.558691066643863,0.545027596432259,0.548093866683227,0,0.0105971999606358,0.136165687271485,0.558691066643863,
720,Market-state,0,128821,70474,70606,128821,70474,70606,128139,70199,682,275,0.547069189029739,0.548093866683227,0.547069189029739,0.548093866683227,-0.00102467765348824,-0.00102467765348824,1,0.547834773176004,0.403225806451613
720,Market-state,0.025,122593,66803,66803,128821,70474,70606,122589,66801,4,2,0.544916920215673,0.544916920215673,0.547069189029739,0.548093866683227,0,-0.00317694646755418,0.951653845258149,0.544918385825808,0.5
720,Market-state,0.05,37709,20616,20616,128821,70474,70606,37709,20616,0,0,0.546712986289745,0.546712986289745,0.547069189029739,0.548093866683227,0,-0.00138088039348194,0.292724012389284,0.546712986289745,
720,Market-state,0.075,3735,2127,2127,128821,70474,70606,3735,2127,0,0,0.569477911646586,0.569477911646586,0.547069189029739,0.548093866683227,0,0.0213840449633592,0.0289937199680176,0.569477911646586,
720,Market-state,0.1,717,451,451,125726,68893,69025,717,451,0,0,0.629009762900976,0.629009762900976,0.547961439956731,0.549011342124938,0,0.0799984207760379,0.0057028776863974,0.629009762900976,
720,Full,0,128821,69691,70606,128821,69691,70606,119058,65267,9763,4424,0.540990987494275,0.548093866683227,0.540990987494275,0.548093866683227,-0.00710287918895214,-0.00710287918895214,1,0.548194997396227,0.453139403871761
